Page,Clicks,Impressions,CTR,Position,PageType
https://www.painclinics.com/pain-management/lee-hungchih-md-oh-45069,25,520,4.81,5.95,clinic
https://www.painclinics.com/pain-management/meadow-city-procedural-pain-management-nm-87701,25,425,5.88,7.27,clinic
https://www.painclinics.com/pain-management/virginia-pain-network-and-clinics-va-23235,25,293,8.53,18.71,clinic
https://painclinics.com/pain-management/chenal-pain-management-ar-72211/,24,3993,0.6,14.77,clinic
https://painclinics.com/pain-management/integrated-pain-management-dr-tian-xia-il-60609/,24,3879,0.62,14.59,clinic
https://painclinics.com/pain-management/dr-ross-barker-do-norman-prince-spine-institute-at-newport-hospital-ri-2840/,24,3458,0.69,17.23,clinic
https://painclinics.com/pain-management/swedish-pain-services-first-hill-wa-98122/,24,3371,0.71,10.4,clinic
https://painclinics.com/?clinics=st-lukes-pain-clinic-2,24,3260,0.74,13.48,clinic-old-url
https://www.painclinics.com/pain-management/interventional-pain-management-mountain-home-ar-72653,24,2948,0.81,8.07,clinic
https://www.painclinics.com/pain-management/the-center-for-pain-432-st-lukes-al-36117,24,2694,0.89,9.73,clinic
https://painclinics.com/pain-management/tidelands-health-pain-management-services-at-the-market-common-sc-29577/,24,2527,0.95,16.02,clinic
https://www.painclinics.com/pain-management/center-for-complex-pain-care-va-23502,24,1969,1.22,7.48,clinic
https://www.painclinics.com/pain-management/flex-institute-formerly-pain-care-consultants-la-71101,24,1716,1.4,9.16,clinic
https://www.painclinics.com/pain-management/st-louis-pain-center-mo-63129,24,1661,1.44,20.03,clinic
https://painclinics.com/pain-management/dmc-interventional-pain-management-clinic-mi-48201/,24,1575,1.52,16.32,clinic
https://painclinics.com/pain-management/interventional-pain-specialists-ky-41017/,24,1384,1.73,20.35,clinic
https://painclinics.com/pain-management/mary-lanning-healthcare-interventional-pain-curtis-albers-md-ne-68901/,24,1381,1.74,11.32,clinic
https://painclinics.com/pain-management/joints-nerves-spine-wi-54911/,24,1301,1.84,35.94,clinic
https://painclinics.com/pain-management/comprehensive-pain-management-of-oklahoma-ok-73099/,24,1227,1.96,12.12,clinic
https://painclinics.com/pain-management/capital-region-physicians-pain-management-mo-65101/,24,1162,2.07,30.98,clinic
https://painclinics.com/pain-management/mathew-l-romankowski-md-ut-84102/,24,1088,2.21,8.67,clinic
https://www.painclinics.com/pain-management/renew-medical-clinic-llc-nd-58104,24,970,2.47,22.89,clinic
https://www.painclinics.com/pain-management/vitality-pain-center-ky-40241,24,930,2.58,7.41,clinic
https://www.painclinics.com/pain-management/saad-ahmed-syed-md-ks-66061,24,898,2.67,9.53,clinic
https://painclinics.com/pain-management/az-pain-doctors-az-85375/,24,873,2.75,20.12,clinic
https://painclinics.com/pain-management/columbia-interventional-pain-center-mo-65201/,24,820,2.93,21.29,clinic
https://www.painclinics.com/pain-management/swedish-functional-restoration-clinic-seattle-wa-98122,24,715,3.36,12.24,clinic
https://painclinics.com/pain-management/lisa-j-hrushka-do-ut-84102/,24,669,3.59,8.22,clinic
https://www.painclinics.com/pain-management/daniel-s-bennett-md-dabpm-co-80401,24,459,5.23,16.63,clinic
https://painclinics.com/pain-management/inland-pain-specialists-ca-92392/,23,6071,0.38,15.04,clinic
https://painclinics.com/pain-management/verispine-joint-centers-ga-30281/,23,5644,0.41,6.7,clinic
https://painclinics.com/pain-management/harsh-govil-md-pain-spine-center-nc-28677/,23,5249,0.44,9.83,clinic
https://painclinics.com/pain-management/interventional-pain-management-harrison-ar-72601/,23,4962,0.46,11.85,clinic
https://painclinics.com/pain-management/comprehensive-pain-care-p-c-ga-30060/,23,4725,0.49,47.84,clinic
https://painclinics.com/pain-management/carolina-spine-and-pain-centers-sc-29072/,23,3498,0.66,24.47,clinic
https://painclinics.com/?clinics=nova-facial-pain-tmd-dental-sleep-medicine-carol-hezkial-dds,23,3483,0.66,20.41,clinic-old-url
https://www.painclinics.com/pain-management/comprehensive-pain-specialists-mi-48603,23,2398,0.96,7.88,clinic
https://painclinics.com/pain-management/maryland-pain-and-spine-center-hugo-torres-m-d-and-vajira-gunawardane-m-d-md-20759/,23,1935,1.19,6.48,clinic
https://painclinics.com/?clinics=west-texas-pain-management,23,1772,1.3,34.13,clinic-old-url
https://painclinics.com/?clinics=arh-interventional-pain-management-and-headache-medicine,23,1767,1.3,16.69,clinic-old-url
https://www.painclinics.com/pain-management/aa-spine-pain-clinic-ak,23,1756,1.31,12.49,clinic
https://painclinics.com/pain-management/atl-pain-management-center-ga-30360/,23,1483,1.55,22.2,clinic
https://painclinics.com/pain-management/shailesh-gandhi-do-wi-53405/,23,1404,1.64,13.88,clinic
https://www.painclinics.com/pain-management/joseph-e-miller-md-ar-72908,23,1273,1.81,6.95,clinic
https://www.painclinics.com/pain-management/mid-atlantic-spine-and-pain-physicians-newark-de-19702,23,1100,2.09,10.83,clinic
https://painclinics.com/pain-management/integris-pain-management-north-ok-73112/,23,1094,2.1,11.53,clinic
https://painclinics.com/?clinics=midwest-pain-center-dr-stephen-g-smith-md,23,955,2.41,29.77,clinic-old-url
https://painclinics.com/pain-management/mangieri-eugene-a-md-al-35476/,23,929,2.48,9.91,clinic
https://www.painclinics.com/pain-management/joint-and-spine-pain-center-north-tn-37042,23,777,2.96,13.26,clinic
https://painclinics.com/pain-management/new-york-pain-clinic-ny-11355/,23,746,3.08,16.05,clinic
https://painclinics.com/pain-management/dr-j-paul-p-meyer-md-ne-68803/,23,730,3.15,11.65,clinic
https://painclinics.com/pain-management/prairie-star-functional-health-and-neuropathy-pain-relief-ks-66226/,23,718,3.2,13.12,clinic
https://painclinics.com/pain-management/sharmeen-fatima-hussaini-md-ok-73401/,23,687,3.35,12.21,clinic
https://www.painclinics.com/pain-management/gretchen-wienecke-md-ok-73134,23,658,3.5,9.35,clinic
https://www.painclinics.com/pain-management/northwest-pain-management-rehab-wa-98166,23,633,3.63,19.66,clinic
https://www.painclinics.com/pain-management/boston-pain-clinic-ma-02136,23,627,3.67,16.07,clinic
https://painclinics.com/?clinics=pain-physicians-of-wisconsin-dr-andrzej-staszkiewicz,23,620,3.71,17.35,clinic-old-url
https://www.painclinics.com/pain-management/barrett-randall-k-dr-pa-16201,23,617,3.73,7.14,clinic
https://www.painclinics.com/pain-management/interventional-pain-management-of-lake-norman-nc-28117,23,599,3.84,23.45,clinic
https://painclinics.com/pain-management/dr-mark-murphy-md-tn-37091/,23,560,4.11,13.5,clinic
https://painclinics.com/pain-management/justin-wikle-md-ia-52241/,23,559,4.11,9.68,clinic
https://painclinics.com/?clinics=pain-center-of-wyoming-valley,23,543,4.24,13.94,clinic-old-url
https://painclinics.com/pain-management/western-kentucky-pain-managment-ky-42367/,23,513,4.48,6.23,clinic
https://www.painclinics.com/pain-management/georgia-pain-management-diagnostics-ga-30501,23,508,4.53,14.54,clinic
https://www.painclinics.com/pain-management/trevin-thurman-m-d-wy-82009,23,301,7.64,7.27,clinic
https://www.painclinics.com/pain-management/mauricio-garcia-md-ks-66211,23,278,8.27,5.78,clinic
https://www.painclinics.com/pain-management/donna-morgan-m-d-or-97401,23,204,11.27,11.46,clinic
https://www.painclinics.com/pain-management/national-spine-pain-centers-tysons-corner-va-22102,22,4539,0.48,12.96,clinic
https://painclinics.com/pain-management/interventional-pain-specialists-of-georgia-ga-30120/,22,3606,0.61,10.41,clinic
https://www.painclinics.com/pain-management/mercy-clinic-pain-management-e-seminole-mo-65804,22,3574,0.62,8.63,clinic
https://painclinics.com/pain-management/mainegeneral-physiatry-me-4330/,22,3474,0.63,11.52,clinic
https://painclinics.com/pain-management/integrated-pain-management-dr-tian-xia-il-60123/,22,2864,0.77,19.5,clinic
https://painclinics.com/pain-management/northwest-spine-and-pain-medicine-id-83815/,22,2687,0.82,26.91,clinic
https://www.painclinics.com/pain-management/pain-clinics-of-central-california-ca-95207,22,2603,0.85,7.88,clinic
https://painclinics.com/pain-management/dr-adam-j-wallace-md-interventional-pain-management-ok-74135/,22,2497,0.88,21.36,clinic
https://painclinics.com/pain-management/paradigm-spine-care-t-joel-berry-md-la-70445/,22,2412,0.91,9.78,clinic
https://painclinics.com/pain-management/mark-nicholas-malinowski-do-oh-43215/,22,2084,1.06,6.41,clinic
https://painclinics.com/pain-management/carolina-spine-and-pain-centers-sc-29334/,22,2036,1.08,11.2,clinic
https://www.painclinics.com/pain-management/national-spine-pain-centers-henrico-va-23233,22,1981,1.11,7.01,clinic
https://painclinics.com/?clinics=mark-clark-crna-nspm-c,22,1803,1.22,13.02,clinic-old-url
https://painclinics.com/pain-management/compass-pain-care-sc-29605/,22,1716,1.28,36.61,clinic
https://painclinics.com/pain-management/jonathan-kern-grainger-ky-41042/,22,1612,1.36,9.35,clinic
https://painclinics.com/pain-management/greenville-nopain-clinic-ms-38703/,22,1380,1.59,12.81,clinic
https://painclinics.com/pain-management/david-hou-md-wa-98372/,22,1353,1.63,9.41,clinic
https://painclinics.com/pain-management/john-hatheway-wa-99201/,22,1340,1.64,25.19,clinic
https://www.painclinics.com/pain-management/brain-and-pain-care-la-71106,22,1303,1.69,8.0,clinic
https://painclinics.com/pain-management/dr-travis-s-foxx-md-ks-66223/,22,1231,1.79,7.93,clinic
https://painclinics.com/?clinics=advocate-south-suburban-hospital-suburban-pain-clinic,22,1215,1.81,31.71,clinic-old-url
https://painclinics.com/pain-management/pain-center-of-nj-ira-siegel-md-nj-7052/,22,1208,1.82,20.56,clinic
https://www.painclinics.com/pain-management/restorative-pain-management-mo-63033,22,1091,2.02,11.11,clinic
https://painclinics.com/pain-management/gppc-ut-84015/,22,1090,2.02,12.52,clinic
https://painclinics.com/pain-management/dustin-s-sorenson-m-d-sd-57049/,22,1074,2.05,10.11,clinic
https://painclinics.com/pain-management/dr-robert-l-lansden-md-al-35209/,22,908,2.42,11.93,clinic
https://painclinics.com/?clinics=sunrise-pain-management-professionals-l-l-c,22,869,2.53,15.64,clinic-old-url
https://www.painclinics.com/pain-management/dr-melanie-c-firmin-md-la-71303,22,864,2.55,6.68,clinic
https://www.painclinics.com/pain-management/rutvij-jaydeep-shah-md-ga-31904,22,820,2.68,6.72,clinic
https://www.painclinics.com/pain-management/dr-vishwajit-m-brahmbhatt-md-in-47374,22,813,2.71,5.03,clinic
https://www.painclinics.com/pain-management/shailesh-gandhi-do-wi-53405,22,769,2.86,8.03,clinic
https://painclinics.com/pain-management/pain-medicine-specialist-fort-ml-sc-29708/,22,719,3.06,25.23,clinic
https://www.painclinics.com/pain-management/pain-clinic-lakeview-health-clinic-nd-58701,22,703,3.13,19.34,clinic
https://painclinics.com/city-name/butte/,22,699,3.15,12.91,other
https://www.painclinics.com/pain-management/dr-uday-uthaman-de-19808,22,676,3.25,5.38,clinic
https://www.painclinics.com/pain-management/sage-interventional-pain-medicine-llc-in-46714,22,653,3.37,10.24,clinic
https://www.painclinics.com/pain-management/louisiana-pain-physicians-la-71106,22,617,3.57,9.91,clinic
https://www.painclinics.com/pain-management/john-welker-md-tn-38401,22,609,3.61,8.97,clinic
https://www.painclinics.com/pain-management/mangieri-eugene-a-md-al-35476,22,591,3.72,6.24,clinic
https://painclinics.com/pain-management/pain-treatment-centers-of-illinois-il-60453/,22,582,3.78,29.0,clinic
https://painclinics.com/pain-management/m-joshua-haber-md-non-surgical-pain-specialists-or-97401/,22,562,3.91,12.38,clinic
https://www.painclinics.com/pain-management/dr-umar-cheema-md-pain-medicine-presbyterian-pain-and-spine-in-albuquerque-at-kaseman-hospital-nm-87110,22,558,3.94,7.41,clinic
https://www.painclinics.com/pain-management/gisele-j-girault-md-pain-medicine-specialists-sc-29708,22,524,4.2,6.91,clinic
https://painclinics.com/?clinics=pain-and-spine-specialists-of-pennsylvania-pleasant-hills,21,9654,0.22,13.61,clinic-old-url
https://painclinics.com/pain-management/rockford-pain-center-il-61107/,21,7952,0.26,13.12,clinic
https://painclinics.com/pain-management/eastern-utah-spine-pain-dr-russell-beecher-d-o-ut-84501/,21,6663,0.32,7.39,clinic
https://painclinics.com/pain-management/sanford-pain-management-nd-58501/,21,3198,0.66,11.51,clinic
https://painclinics.com/pain-management/daniel-park-ma-2747/,21,3035,0.69,11.59,clinic
https://www.painclinics.com/pain-management/the-center-for-pain-auburn-opelika-al-36801,21,2897,0.72,10.25,clinic
https://www.painclinics.com/pain-management/kokomo-lafayette-pain-care-in-46902,21,2750,0.76,7.23,clinic
https://painclinics.com/pain-management/memorial-pain-clinic-il-62702/,21,2679,0.78,11.43,clinic
https://www.painclinics.com/pain-management/atlas-pain-and-spine-ky-40701,21,2657,0.79,6.76,clinic
https://www.painclinics.com/pain-management/restore-health-pain-treatment-group-wa-99207,21,2647,0.79,7.3,clinic
https://www.painclinics.com/pain-management/az-pain-doctors-az-85308,21,2559,0.82,22.16,clinic
https://www.painclinics.com/pain-management/swedish-pain-services-first-hill-wa-98122,21,2489,0.84,11.13,clinic
https://painclinics.com/pain-management/integrated-pain-specialists-ne-68114/,21,2472,0.85,58.08,clinic
https://www.painclinics.com/pain-management/robert-guirguis-do-pain-management-specialist-ppoa-fl-33782,21,2447,0.86,10.17,clinic
https://painclinics.com/pain-management/st-louis-pain-center-mo-63129/,21,2366,0.89,23.66,clinic
https://www.painclinics.com/pain-management/puget-sound-pain-clinic-puyallup-a-sound-pain-alliance-member-wa-98371,21,2333,0.9,7.51,clinic
https://painclinics.com/?clinics=texas-wellness-pain-center,21,2230,0.94,9.55,clinic-old-url
https://painclinics.com/pain-management/hills-dales-pain-management-mi-48726/,21,2229,0.94,9.34,clinic
https://painclinics.com/pain-management/integrative-pain-and-wellness-al-35956/,21,2015,1.04,12.09,clinic
https://painclinics.com/pain-management/james-henick-va-234348168/,21,2001,1.05,8.84,clinic
https://painclinics.com/pain-management/pain-care-specialist-of-florida-fl-33021/,21,1926,1.09,23.66,clinic
https://painclinics.com/?clinics=dr-butchaiah-garlapati-md,21,1823,1.15,19.72,clinic-old-url
https://painclinics.com/pain-management/medical-pain-relief-clinic-ne-68144/,21,1807,1.16,47.27,clinic
https://painclinics.com/pain-management/christus-st-vincent-pain-spine-specialists-procedure-center-nm-87505/,21,1763,1.19,9.01,clinic
https://painclinics.com/pain-management/southern-oklahoma-pain-management-ok-74820/,21,1533,1.37,8.9,clinic
https://painclinics.com/pain-management/pain-management-clinic-brooklyn-trusted-expertise-of-dr-jason-hernandez-m-d-ny-11210/,21,1459,1.44,14.88,clinic
https://www.painclinics.com/pain-management/dr-john-g-fan-md-ks-67502,21,1411,1.49,7.98,clinic
https://painclinics.com/pain-management/methodist-pain-management-center-il-61602/,21,1354,1.55,9.65,clinic
https://painclinics.com/pain-management/dr-eric-dominguez-md-ma-2721/,21,1334,1.57,16.65,clinic
https://painclinics.com/pain-management/christopher-m-lam-md-66160/,21,1282,1.64,10.26,clinic
https://painclinics.com/?clinics=kansas-pain-specialists-kirsch-mark-a-md,21,1169,1.8,31.04,clinic-old-url
https://painclinics.com/pain-management/integrative-pain-and-psych-care-ippc-ct-6525/,21,1168,1.8,15.35,clinic
https://painclinics.com/pain-management/proliance-eastside-pain-and-regenerative-medicine-wa-98034/,21,1150,1.83,17.36,clinic
https://www.painclinics.com/pain-management/oklahoma-pain-management-shawnee-ok-74804,21,945,2.22,10.82,clinic
https://www.painclinics.com/pain-management/comprehensive-pain-infusion-center-ne-69101,21,927,2.27,8.66,clinic
https://painclinics.com/pain-management/boston-pain-specialist-pc-sasa-periskic-md-ma-2176/,21,891,2.36,10.1,clinic
https://www.painclinics.com/pain-management/dr-azhar-m-pasha-md-ms-39301,21,839,2.5,6.91,clinic
https://painclinics.com/?clinics=dr-a-raj-r-swain-md,21,830,2.53,18.48,clinic-old-url
https://painclinics.com/pain-management/forrest-p-allen-do-tn-37090/,21,774,2.71,11.4,clinic
https://www.painclinics.com/pain-management/carolinas-center-for-advanced-management-of-pain-nc-28803,21,770,2.73,19.07,clinic
https://www.painclinics.com/pain-management/dr-shawn-x-mei-md-ms-39503,21,693,3.03,11.63,clinic
https://painclinics.com/pain-management/hsu-powen-md-nh-3301/,21,669,3.14,14.46,clinic
https://www.painclinics.com/pain-management/integrated-pain-care-nh-3110,21,546,3.85,20.97,clinic
https://www.painclinics.com/pain-management/bluegrass-bone-joint-llc-ky-40210,21,545,3.85,7.56,clinic
https://painclinics.com/pain-management/menon-satish-k-do-wv-25401/,21,438,4.79,13.82,clinic
https://www.painclinics.com/pain-management/southern-pain-control-center-al-36117,21,420,5.0,10.15,clinic
https://www.painclinics.com/pain-management/denver-pain-management-associates-dr-erik-natkin-co-80222,21,403,5.21,30.58,clinic
https://painclinics.com/?clinics=preferred-wound-care,21,390,5.38,14.79,clinic-old-url
https://painclinics.com/pain-management/puget-sound-pain-clinic-puyallup-a-sound-pain-alliance-member-wa-98371/,20,5149,0.39,10.12,clinic
https://painclinics.com/knee-pain-relief-products/,20,4262,0.47,42.11,other
https://painclinics.com/pain-management/brain-and-pain-care-la-71106/,20,2404,0.83,10.32,clinic
https://painclinics.com/pain-management/conservative-pain-management-la-70508/,20,2070,0.97,24.96,clinic
https://painclinics.com/pain-management/carolina-spine-and-pain-centers-sc-29621/,20,2068,0.97,18.49,clinic
https://www.painclinics.com/pain-management/complete-pain-care-of-md-md-21201,20,1969,1.02,8.53,clinic
https://painclinics.com/pain-management/tanner-clinic-andrew-c-coles-md-ut-84041/,20,1889,1.06,11.1,clinic
https://painclinics.com/pain-management/pain-cure-clinic-co-80302/,20,1868,1.07,34.75,clinic
https://painclinics.com/pain-management/altrus-interventional-pain-management-nd-58201/,20,1818,1.1,19.12,clinic
https://painclinics.com/pain-management/falmouth-hospital-pain-center-ma-2556/,20,1593,1.26,14.27,clinic
https://www.painclinics.com/pain-management/montana-advanced-pain-and-spine-mt-59701,20,1568,1.28,6.78,clinic
https://www.painclinics.com/pain-management/carolina-spine-and-pain-centers-sc-29072,20,1444,1.39,21.45,clinic
https://painclinics.com/pain-management/arkansas-spine-and-pain-ar-71602/,20,1432,1.4,11.5,clinic
https://painclinics.com/pain-management/maher-el-khatib-md-ma-2703/,20,1377,1.45,14.87,clinic
https://www.painclinics.com/pain-management/paincare-ks-66212,20,1361,1.47,13.21,clinic
https://www.painclinics.com/pain-management/clearway-pain-solutions-frederick-md-21704,20,1325,1.51,7.9,clinic
https://painclinics.com/?clinics=pain-treatment-associates-richard-tompson-md,20,1272,1.57,9.65,clinic-old-url
https://www.painclinics.com/pain-management/pain-treatment-center-nd-58503,20,1250,1.6,9.36,clinic
https://painclinics.com/?clinics=dimensions-pain-management,20,1233,1.62,14.96,clinic-old-url
https://www.painclinics.com/pain-management/alan-torrey-md-ms-39180,20,1146,1.75,7.06,clinic
https://www.painclinics.com/pain-management/texas-pain-physicians-waxahachie-tx-75165,20,978,2.04,8.3,clinic
https://painclinics.com/pain-management/ms-pain-migraine-southaven-ms-38672/,20,955,2.09,8.72,clinic
https://www.painclinics.com/pain-management/winchester-hospital-pain-management-center-ma-1801,20,953,2.1,8.6,clinic
https://painclinics.com/pain-management/rachel-roberts-md-al-35205/,20,797,2.51,8.25,clinic
https://painclinics.com/pain-management/john-welker-md-tn-38401/,20,768,2.6,7.61,clinic
https://painclinics.com/pain-management/dr-jason-holt-md-ar-72703/,20,753,2.66,12.99,clinic
https://www.painclinics.com/pain-management/midwest-pain-and-spine-center-dr-michael-xiaohui-fan-mo-63640,20,751,2.66,10.16,clinic
https://painclinics.com/pain-management/dr-narinder-gupta-md-la-70056/,20,715,2.8,8.35,clinic
https://www.painclinics.com/pain-management/arkansas-pain-center-ltd-butch-garlapati-md-ar-72117,20,658,3.04,12.44,clinic
https://www.painclinics.com/pain-management/institute-for-low-back-care-dr-panjini-sivanna-nd-58104,20,599,3.34,14.62,clinic
https://painclinics.com/pain-management/georgia-pain-management-diagnostics-ga-30501/,20,551,3.63,19.11,clinic
https://www.painclinics.com/pain-management/dr-mark-c-meyer-md-co-80919,20,513,3.9,8.76,clinic
https://www.painclinics.com/pain-management/brant-smith-do-ks-66606,20,465,4.3,10.23,clinic
https://painclinics.com/?clinics=eureka-pain-clinic,20,443,4.51,17.72,clinic-old-url
https://painclinics.com/?clinics=verde-pain-services,20,335,5.97,12.75,clinic-old-url
https://www.painclinics.com/pain-management/jeremy-b-poulsen-d-o-sd-57049,20,266,7.52,6.79,clinic
https://www.painclinics.com/pain-management/eastern-ct-pain-ct-6360,20,192,10.42,10.45,clinic
https://www.painclinics.com/pain-management/penn-pain-medicine-center-tuttleman-center-pa-19146,19,4369,0.43,9.44,clinic
https://painclinics.com/pain-management/kokomo-lafayette-pain-care-in-46902/,19,4275,0.44,11.98,clinic
https://painclinics.com/pain-management/the-pain-management-group-hendersonville-tn-37075/,19,3971,0.48,19.79,clinic
https://painclinics.com/pain-management/interventional-pain-associates-id-83616/,19,3600,0.53,38.07,clinic
https://www.painclinics.com/pain-management/commonwealth-pain-and-spine-ky-42103,19,3490,0.54,9.35,clinic
https://painclinics.com/pain-management/pain-consultants-of-east-tennessee-oak-ridge-tn-37830/,19,3472,0.55,14.56,clinic
https://painclinics.com/pain-management/chi-health-clinic-pain-medicine-lakeside-ne-68130/,19,2817,0.67,34.93,clinic
https://www.painclinics.com/pain-management/uc-health-pain-medicine-center-oh-45069,19,2729,0.7,9.97,clinic
https://painclinics.com/pain-management/dr-ryan-almeida-al-35007/,19,2697,0.7,9.79,clinic
https://painclinics.com/pain-management/danville-interventional-pain-ky-40422/,19,2558,0.74,17.38,clinic
https://painclinics.com/pain-management/bhavin-s-suthar-md-va-22407/,19,2478,0.77,9.83,clinic
https://painclinics.com/pain-management/cone-health-interventional-pain-management-specialists-at-alamance-regional-nc-27215/,19,2388,0.8,8.86,clinic
https://www.painclinics.com/pain-management/alliance-pain-management-tn-37804,19,2339,0.81,8.47,clinic
https://painclinics.com/pain-management/southern-wellness-pain-management-al-35242/,19,1912,0.99,21.84,clinic
https://www.painclinics.com/pain-management/inland-pain-specialists-ca-92392,19,1878,1.01,8.74,clinic
https://painclinics.com/pain-management/texas-pain-specialists-tx-76012/,19,1772,1.07,27.11,clinic
https://painclinics.com/pain-management/west-michigan-interventional-pain-spine-pllc-mi-49009/,19,1706,1.11,9.68,clinic
https://www.painclinics.com/pain-management/dynamic-pain-wellness-al-36301,19,1468,1.29,9.27,clinic
https://painclinics.com/pain-management/nrmc-pain-management-institute-la-71457/,19,1460,1.3,10.95,clinic
https://painclinics.com/pain-management/casey-dellabarca-md-nm-88210/,19,1384,1.37,6.4,clinic
https://painclinics.com/?clinics=vcu-health-pain-management-at-tappahannock,19,1236,1.54,15.88,clinic-old-url
https://www.painclinics.com/pain-management/west-michigan-interventional-pain-spine-pllc-mi-49009,19,1190,1.6,12.52,clinic
https://www.painclinics.com/pain-management/pain-care-centers-mt-59102,19,1163,1.63,7.19,clinic
https://www.painclinics.com/pain-management/dmc-interventional-pain-management-clinic-mi-48201,19,1077,1.76,17.43,clinic
https://www.painclinics.com/pain-management/valley-spine-pain-clinic-ak-99654,19,1059,1.79,19.26,clinic
https://www.painclinics.com/pain-management/westerly-spine-pain-center-ri-2891,19,978,1.94,20.17,clinic
https://painclinics.com/pain-management/restorative-pain-management-mo-63033/,19,976,1.95,11.78,clinic
https://www.painclinics.com/pain-management/beaumont-center-pain-medicine-mi-48073,19,950,2.0,12.1,clinic
https://www.painclinics.com/pain-management/pain-institute-of-central-pa-chambersburg-pa-dr-ali-yousufuddin-md-pa-17201,19,921,2.06,9.04,clinic
https://www.painclinics.com/pain-management/carolina-pain-associates-pa-merged-with-ubylee-nc-28211,19,897,2.12,10.29,clinic
https://www.painclinics.com/pain-management/boston-pain-clinic-ma-2136,19,892,2.13,21.34,clinic
https://painclinics.com/pain-management/kramm-paul-c-md-la-70816/,19,853,2.23,7.34,clinic
https://painclinics.com/pain-management/total-pain-care-and-rehabilitation-mi-48236/,19,844,2.25,13.54,clinic
https://www.painclinics.com/pain-management/bend-spine-pain-specialists-or-97701,19,841,2.26,22.2,clinic
https://painclinics.com/pain-management/johnathon-p-shaffer-md-iu-health-pain-center-in-47401/,19,812,2.34,12.32,clinic
https://painclinics.com/?clinics=low-country-pain-vein-center,19,781,2.43,15.65,clinic-old-url
https://www.painclinics.com/pain-management/anesthesia-pain-services-llc-ne-68512,19,666,2.85,10.82,clinic
https://www.painclinics.com/pain-management/denver-diagnostic-pain-co-80111,19,649,2.93,10.5,clinic
https://www.painclinics.com/pain-management/newton-and-associates-spine-and-pain-ga-30067,19,639,2.97,14.95,clinic
https://www.painclinics.com/pain-management/methodist-pain-management-center-il-61602,19,624,3.04,13.09,clinic
https://painclinics.com/pain-management/advanced-pain-management-mn-56001/,19,599,3.17,10.45,clinic
https://www.painclinics.com/pain-management/vishal-m-patel-m-d-oshkosh-wi-54904,19,531,3.58,19.26,clinic
https://www.painclinics.com/pain-management/hennepin-healthcare-interventional-pain-clinic-mn-55404,19,499,3.81,10.64,clinic
https://www.painclinics.com/pain-management/neuroscience-and-pain-institute-dr-chad-la-70403,19,474,4.01,8.96,clinic
https://www.painclinics.com/pain-management/brandywine-pain-management-inc-de-19808,19,410,4.63,13.8,clinic
https://painclinics.com/pain-management/southern-pain-control-center-al-36117/,19,405,4.69,14.79,clinic
https://www.painclinics.com/pain-management/ahmad-usmani-md-nh-3038,19,387,4.91,12.16,clinic
https://painclinics.com/pain-management/wyoming-pain-medicine-wy-82414/,19,197,9.64,14.82,clinic
https://painclinics.com/pain-management/dr-yilmaz-eryasa-md-tn-37203/,19,134,14.18,7.3,clinic
https://painclinics.com/pain-management/summit-pain-management-main-office-in-46804/,18,7255,0.25,25.11,clinic
https://painclinics.com/pain-management/anesis-spine-and-pain-care-olympia-wa-98506/,18,5152,0.35,14.39,clinic
https://painclinics.com/pain-management/interventional-pain-medicine-university-of-vermont-medical-center-vt-5403/,18,3703,0.49,10.4,clinic
https://painclinics.com/pain-management/interventional-pain-center-tn-37075/,18,2850,0.63,10.72,clinic
https://www.painclinics.com/pain-management/mt-baker-pain-clinic-bellingham-a-sound-pain-alliance-member-wa-98226,18,2606,0.69,9.37,clinic
https://painclinics.com/?clinics=dr-james-hunt,18,2521,0.71,25.79,clinic-old-url
https://painclinics.com/pain-management/nadar-pain-care-ky-42303/,18,2408,0.75,8.65,clinic
https://painclinics.com/pain-management/hummel-christopher-p-do-ma-2062/,18,2307,0.78,10.42,clinic
https://painclinics.com/pain-management/pain-management-centers-of-america-hopkinsville-ky-ky-42240/,18,2274,0.79,10.46,clinic
https://painclinics.com/?clinics=dr-robert-c-baker,18,2192,0.82,20.61,clinic-old-url
https://www.painclinics.com/pain-management/christus-st-vincent-pain-spine-specialists-procedure-center-nm-87505,18,2183,0.82,8.06,clinic
https://painclinics.com/pain-management/sailesh-arulkumar-md-ok-73106/,18,2033,0.89,8.47,clinic
https://painclinics.com/pain-management/brent-d-bevard-do-hattiesburg-clinic-pain-management-health-center-ms-39402/,18,1999,0.9,17.7,clinic
https://painclinics.com/pain-management/chheany-w-ung-m-d-va-24018/,18,1961,0.92,11.47,clinic
https://painclinics.com/pain-management/my-pain-doc-pc-ne-68803/,18,1929,0.93,24.17,clinic
https://www.painclinics.com/pain-management/southern-oklahoma-pain-management-ok-74820,18,1782,1.01,7.42,clinic
https://painclinics.com/pain-management/dr-robert-bigler-md-in-47905/,18,1711,1.05,9.75,clinic
https://www.painclinics.com/pain-management/advanced-pain-spine-institute-mt-59804,18,1694,1.06,8.92,clinic
https://www.painclinics.com/pain-management/the-pain-treatment-center-of-the-bluegrass-richmond-ky-40475,18,1694,1.06,9.16,clinic
https://painclinics.com/pain-management/pain-management-plus-pllc-nc-28043/,18,1689,1.07,7.77,clinic
https://www.painclinics.com/pain-management/ihs-pain-center-the-square-at-latrobe-pa-15650,18,1530,1.18,8.84,clinic
