"Place ID",ID,Title,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured"
ChIJUxOgGvJN5IkRZQ2MHmvN9V8,47442,"Do Chan, MD, M.B.A.",https://lombers.com/wp-content/uploads/2025/03/AF1QipP0Lhfd_mCy0vNhHQKc3uF9KGdZUpejvBbffwXCs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipP0Lhfd_mCy0vNhHQKc3uF9KGdZUpejvBbffwXCs1024-1.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3404.jpeg,AF1QipP0Lhfd_mCy0vNhHQKc3uF9KGdZUpejvBbffwXCs1024.jpeg|AF1QipP0Lhfd_mCy0vNhHQKc3uF9KGdZUpejvBbffwXCs1024-1.jpeg|thumbnail-3404.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipP0Lhfd_mCy0vNhHQKc3uF9KGdZUpejvBbffwXCs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipP0Lhfd_mCy0vNhHQKc3uF9KGdZUpejvBbffwXCs1024-1.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3404.jpeg,47443|47444|47445,M.B.A.|AF1QipP0Lhfd_mCy0vNhHQKc3uF9KGdZUpejvBbffwXCs1024-1.jpeg|thumbnail-3404.jpeg,||,||,"Pain management physician||",https://lombers.com/wp-content/uploads/2025/03/AF1QipP0Lhfd_mCy0vNhHQKc3uF9KGdZUpejvBbffwXCs1024.jpeg
ChIJt96FtyRM5IkRc-UV8trggAo,47446,"Nea Pain Management Center",https://lombers.com/wp-content/uploads/2025/03/thumbnail-3405.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3406.jpeg,thumbnail-3405.jpeg|thumbnail-3406.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3405.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3406.jpeg,47447|47448,thumbnail-3405.jpeg|thumbnail-3406.jpeg,|,|,|,
ChIJgSq7w7hE5IkRhX4uxAOBQwU,47449,"El-Khatib Maher B MD",https://lombers.com/wp-content/uploads/2025/03/thumbnail-3407.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3408.jpeg,thumbnail-3407.jpeg|thumbnail-3408.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3407.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3408.jpeg,47450|47451,thumbnail-3407.jpeg|thumbnail-3408.jpeg,|,|,|,
ChIJ4bQiJfxJWIgR145S3syoCFE,47452,"Premier Pain Solutions",https://lombers.com/wp-content/uploads/2025/03/AF1QipPEAIxdD3uHKn6BPusJiFoliFWhLAY_Fs4hIKirs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipPwu5A-l29Zl2PJxxxnfGpd5N1qPtN-wIZxEQQfs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3409.jpeg,AF1QipPEAIxdD3uHKn6BPusJiFoliFWhLAY_Fs4hIKirs1024.jpeg|AF1QipPwu5A-l29Zl2PJxxxnfGpd5N1qPtN-wIZxEQQfs1024.jpeg|thumbnail-3409.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPEAIxdD3uHKn6BPusJiFoliFWhLAY_Fs4hIKirs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPwu5A-l29Zl2PJxxxnfGpd5N1qPtN-wIZxEQQfs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3409.jpeg,47453|47454|47455,"Premier Pain Solutions|AF1QipPwu5A-l29Zl2PJxxxnfGpd5N1qPtN-wIZxEQQfs1024.jpeg|thumbnail-3409.jpeg",||,Columbus|Greenville|,"Pain management physician||",https://lombers.com/wp-content/uploads/2025/03/AF1QipPEAIxdD3uHKn6BPusJiFoliFWhLAY_Fs4hIKirs1024.jpeg
ChIJeaWD7Tml-IgRZWLxKbe02SY,47456,"Palmetto Pain Management",https://lombers.com/wp-content/uploads/2025/03/AF1QipP1KnS1OmzQabSdx5FALa4FImJcqUIAmxjpYllOs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipP-kD-qLOT9FC1XAs9mHv9oJCbdUjSMTWMSBG0as1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3410.jpeg,AF1QipP1KnS1OmzQabSdx5FALa4FImJcqUIAmxjpYllOs1024.jpeg|AF1QipP-kD-qLOT9FC1XAs9mHv9oJCbdUjSMTWMSBG0as1024.jpeg|thumbnail-3410.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipP1KnS1OmzQabSdx5FALa4FImJcqUIAmxjpYllOs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipP-kD-qLOT9FC1XAs9mHv9oJCbdUjSMTWMSBG0as1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3410.jpeg,47457|47458|47459,"Palmetto Pain Management|AF1QipP-kD-qLOT9FC1XAs9mHv9oJCbdUjSMTWMSBG0as1024.jpeg|thumbnail-3410.jpeg",||,"and determine the most appropriate treatment. We are always interested in hearing your perspective as oftentimes you have unique insights into your own pain and can guide us in formulating a successful treatment plan. Hopefully we can work together to understand your needs and improve your quality of life.
Primum non nocere is a Latin phrase that means ""first do no harm.""||","Pain management physician||",https://lombers.com/wp-content/uploads/2025/03/AF1QipP1KnS1OmzQabSdx5FALa4FImJcqUIAmxjpYllOs1024.jpeg
ChIJefxasgGL_ogRT-qMI0r55_4,47460,"Southern Coast Spine & Pain Specialists",https://lombers.com/wp-content/uploads/2025/03/thumbnail-3411.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3412.jpeg,thumbnail-3411.jpeg|thumbnail-3412.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3411.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3412.jpeg,47461|47462,thumbnail-3411.jpeg|thumbnail-3412.jpeg,|,|,|,
ChIJuyzg29ZlAIkREUyxrgcO7as,47463,"CMC Pain Management",https://lombers.com/wp-content/uploads/2025/03/AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024.png|https://lombers.com/wp-content/uploads/2025/03/AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024-1.png|https://lombers.com/wp-content/uploads/2025/03/AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024-2.png|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3413.jpeg,AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024.png|AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024-1.png|AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024-2.png|thumbnail-3413.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024.png|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024-1.png|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024-2.png|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3413.jpeg,47464|47465|47466|47467,"CMC Pain Management|AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024-1.png|AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024-2.png|thumbnail-3413.jpeg",|||,"we know the toll that pain can take on your life and we're here to help.|||","Medical clinic|||",https://lombers.com/wp-content/uploads/2025/03/AF1QipPW0yDdluZtsj1PD2WQGnozaX8b7Al1-8PawFTls1024.png
ChIJb61MsFUL_IgRn_CPWsRYfHY,47468,"Palmetto Pain Center",https://lombers.com/wp-content/uploads/2025/03/AF1QipNCANCAWl6iBrfVWmJw6fYbqWJflCxk5PkZi_uBs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipOqpe8dpCGnHIDDVWgxNsy_67-GODVPAFFZ2_C3s1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipN_b_REzmSSmGYLrT_F11K2xAsnpPtUAz4_0SSfs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3414.jpeg,AF1QipNCANCAWl6iBrfVWmJw6fYbqWJflCxk5PkZi_uBs1024.jpeg|AF1QipOqpe8dpCGnHIDDVWgxNsy_67-GODVPAFFZ2_C3s1024.jpeg|AF1QipN_b_REzmSSmGYLrT_F11K2xAsnpPtUAz4_0SSfs1024.jpeg|thumbnail-3414.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNCANCAWl6iBrfVWmJw6fYbqWJflCxk5PkZi_uBs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOqpe8dpCGnHIDDVWgxNsy_67-GODVPAFFZ2_C3s1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipN_b_REzmSSmGYLrT_F11K2xAsnpPtUAz4_0SSfs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3414.jpeg,47469|47470|47471|47472,"Palmetto Pain Center|AF1QipOqpe8dpCGnHIDDVWgxNsy_67-GODVPAFFZ2_C3s1024.jpeg|AF1QipN_b_REzmSSmGYLrT_F11K2xAsnpPtUAz4_0SSfs1024.jpeg|thumbnail-3414.jpeg",|||,"Hilton Head and all surrounding areas. PPC is proud to be your local Pain Care Provider since 2004. PPC offers the full range of advanced Interventional Pain procedures with two on-site Fluoroscopy Suites.|||","Pain control clinic|||",https://lombers.com/wp-content/uploads/2025/03/AF1QipNCANCAWl6iBrfVWmJw6fYbqWJflCxk5PkZi_uBs1024.jpeg
ChIJ9_UcSHKv-IgRH4kbewHUbgg,47473,"Southern Pain Specialists",https://lombers.com/wp-content/uploads/2025/03/AF1QipMG2mcb2LaYB2RZijhGSEGM0N3UmwLmJ8Slu1LGs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipOnHz9ezdL3qLYpmHaNByGGu3w4zM1YQVV24Yavs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3415.jpeg,AF1QipMG2mcb2LaYB2RZijhGSEGM0N3UmwLmJ8Slu1LGs1024.jpeg|AF1QipOnHz9ezdL3qLYpmHaNByGGu3w4zM1YQVV24Yavs1024.jpeg|thumbnail-3415.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMG2mcb2LaYB2RZijhGSEGM0N3UmwLmJ8Slu1LGs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOnHz9ezdL3qLYpmHaNByGGu3w4zM1YQVV24Yavs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3415.jpeg,47474|47475|47476,"Southern Pain Specialists|AF1QipOnHz9ezdL3qLYpmHaNByGGu3w4zM1YQVV24Yavs1024.jpeg|thumbnail-3415.jpeg",||,"Pain Management||","Pain management physician||",https://lombers.com/wp-content/uploads/2025/03/AF1QipMG2mcb2LaYB2RZijhGSEGM0N3UmwLmJ8Slu1LGs1024.jpeg
ChIJV8Jxib1h_ogRs9WYYoZBCKA,47477,"Pain Specialists of Charleston",https://lombers.com/wp-content/uploads/2025/03/AF1QipNKMC4BfJnsZHS-RI7d0Z4wx1gQdMy5NoUtGnAs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipP_gSw1FmeDYIZzajkei_GmHQg66cHmT7ISgO4s1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipO8b9ihf2HRXSI_HWkSA3K4XONAz0aBIxc162N0s1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3416.jpeg,AF1QipNKMC4BfJnsZHS-RI7d0Z4wx1gQdMy5NoUtGnAs1024.jpeg|AF1QipP_gSw1FmeDYIZzajkei_GmHQg66cHmT7ISgO4s1024.jpeg|AF1QipO8b9ihf2HRXSI_HWkSA3K4XONAz0aBIxc162N0s1024.jpeg|thumbnail-3416.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNKMC4BfJnsZHS-RI7d0Z4wx1gQdMy5NoUtGnAs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipP_gSw1FmeDYIZzajkei_GmHQg66cHmT7ISgO4s1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipO8b9ihf2HRXSI_HWkSA3K4XONAz0aBIxc162N0s1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3416.jpeg,47478|47479|47480|47481,"Pain Specialists of Charleston|AF1QipP_gSw1FmeDYIZzajkei_GmHQg66cHmT7ISgO4s1024.jpeg|AF1QipO8b9ihf2HRXSI_HWkSA3K4XONAz0aBIxc162N0s1024.jpeg|thumbnail-3416.jpeg",|||,"our Board Certified Physicians specialize in helping our patients say goodbye to pain without surgery or habit-forming drugs.

Pain Specialists of Charleston offers the latest|most up-to-date interventional treatments to alleviate and manage back pain and chronic pain in our state-of-the-art outpatient facility.

From patients with recent injuries to those who have had multiple surgeries|we treat a wide variety of painful conditions using innovative|","Pain management physician|||",https://lombers.com/wp-content/uploads/2025/03/AF1QipNKMC4BfJnsZHS-RI7d0Z4wx1gQdMy5NoUtGnAs1024.jpeg
ChIJYVo1stJo_4gRBuK5u4zD__0,47482,"Lake Carolina Pain & Spine Center",https://lombers.com/wp-content/uploads/2025/03/AF1QipOU6mwGUxmyIj3F5jnUDTeknC1UWtdHwK_GNm7bs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipPCcvn9QXQOBnDFxgrOled_C9M2ZpUQJoT0ukq1s1024.jpeg,AF1QipOU6mwGUxmyIj3F5jnUDTeknC1UWtdHwK_GNm7bs1024.jpeg|AF1QipPCcvn9QXQOBnDFxgrOled_C9M2ZpUQJoT0ukq1s1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOU6mwGUxmyIj3F5jnUDTeknC1UWtdHwK_GNm7bs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPCcvn9QXQOBnDFxgrOled_C9M2ZpUQJoT0ukq1s1024.jpeg,47483|47484,"Lake Carolina Pain & Spine Center|AF1QipPCcvn9QXQOBnDFxgrOled_C9M2ZpUQJoT0ukq1s1024.jpeg",|,|,"Pain management physician|",https://lombers.com/wp-content/uploads/2025/03/AF1QipOU6mwGUxmyIj3F5jnUDTeknC1UWtdHwK_GNm7bs1024.jpeg
ChIJ0eyeFA1sWIgRlf0MrhWwFu0,47485,"Piedmont Comprehensive Pain Management Group, LLC",https://lombers.com/wp-content/uploads/2025/03/thumbnail-3417.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3418.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipOnCi8gJDwNlXMqanijYwH-z4EHpnxaNa8to-cHs1024.jpeg,thumbnail-3417.jpeg|thumbnail-3418.jpeg|AF1QipOnCi8gJDwNlXMqanijYwH-z4EHpnxaNa8to-cHs1024.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3417.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3418.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOnCi8gJDwNlXMqanijYwH-z4EHpnxaNa8to-cHs1024.jpeg,47486|47487|47488,thumbnail-3417.jpeg|thumbnail-3418.jpeg|AF1QipOnCi8gJDwNlXMqanijYwH-z4EHpnxaNa8to-cHs1024.jpeg,||,||treat,||,
ChIJlykf9WEpWIgR8YLmF8fF5OY,47489,"Premier Pain Solutions",https://lombers.com/wp-content/uploads/2025/03/AF1QipPEWfLZH8B1BKjfZXZPnPSb4tIMyVO9UQYSDDECs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3419.jpeg,AF1QipPEWfLZH8B1BKjfZXZPnPSb4tIMyVO9UQYSDDECs1024.jpeg|thumbnail-3419.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPEWfLZH8B1BKjfZXZPnPSb4tIMyVO9UQYSDDECs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3419.jpeg,47490|47491,"Premier Pain Solutions|thumbnail-3419.jpeg",|,Columbus|,"Pain management physician|",https://lombers.com/wp-content/uploads/2025/03/AF1QipPEWfLZH8B1BKjfZXZPnPSb4tIMyVO9UQYSDDECs1024.jpeg
ChIJ3y7EBy29-IgRv6SGip9Teys,47492,"Physician's Pain and Spine Center",https://lombers.com/wp-content/uploads/2025/03/AF1QipN8fqeNxyQze0uZf5GH_uBcm9eSrJCZDzDU421Gs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipML_XTq_MvgpDJ2lJ1awQlfrnsp9_13I1eV8-u8s1024.png|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3420.jpeg,AF1QipN8fqeNxyQze0uZf5GH_uBcm9eSrJCZDzDU421Gs1024.jpeg|AF1QipML_XTq_MvgpDJ2lJ1awQlfrnsp9_13I1eV8-u8s1024.png|thumbnail-3420.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipN8fqeNxyQze0uZf5GH_uBcm9eSrJCZDzDU421Gs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipML_XTq_MvgpDJ2lJ1awQlfrnsp9_13I1eV8-u8s1024.png|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3420.jpeg,47493|47494|47495,"Physician's Pain and Spine Center|AF1QipML_XTq_MvgpDJ2lJ1awQlfrnsp9_13I1eV8-u8s1024.png|thumbnail-3420.jpeg",||,"sleep|time with your loved ones. We understand pain|","Pain management physician||",https://lombers.com/wp-content/uploads/2025/03/AF1QipN8fqeNxyQze0uZf5GH_uBcm9eSrJCZDzDU421Gs1024.jpeg
ChIJYVkDkfiX-IgRo_ra1dKoMEA,47496,"Trident Pain Center West Columbia",https://lombers.com/wp-content/uploads/2025/03/AF1QipO3St1TNtFQjcohconHyvR7ea4q-Jl7K4Lm-A4ds1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipMhrN2lEVq0wUVqKdb57DHm7dNCaedusCk5KKiIs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipOmYbuRQJ8oFhr27Ve1N8cX91sehYu4zU8A2FrKs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3421.jpeg,AF1QipO3St1TNtFQjcohconHyvR7ea4q-Jl7K4Lm-A4ds1024.jpeg|AF1QipMhrN2lEVq0wUVqKdb57DHm7dNCaedusCk5KKiIs1024.jpeg|AF1QipOmYbuRQJ8oFhr27Ve1N8cX91sehYu4zU8A2FrKs1024.jpeg|thumbnail-3421.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipO3St1TNtFQjcohconHyvR7ea4q-Jl7K4Lm-A4ds1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMhrN2lEVq0wUVqKdb57DHm7dNCaedusCk5KKiIs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipOmYbuRQJ8oFhr27Ve1N8cX91sehYu4zU8A2FrKs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3421.jpeg,47497|47498|47499|47500,"Trident Pain Center West Columbia|AF1QipMhrN2lEVq0wUVqKdb57DHm7dNCaedusCk5KKiIs1024.jpeg|AF1QipOmYbuRQJ8oFhr27Ve1N8cX91sehYu4zU8A2FrKs1024.jpeg|thumbnail-3421.jpeg",|||,"a pain management treatment plan must be tailored to address your individual needs. Trident Pain Center offers a variety of services.|||","Pain control clinic|||",https://lombers.com/wp-content/uploads/2025/03/AF1QipO3St1TNtFQjcohconHyvR7ea4q-Jl7K4Lm-A4ds1024.jpeg
ChIJJZWEYHsNAIkR2qkzNSYKfiw,47501,"Atlantic Coast Spine & Pain Center: R. Blake Kline, MD",https://lombers.com/wp-content/uploads/2025/03/AF1QipMmrUxm_EYhpEpmQGI_HusDvpAkf2wlpCiYx5ies1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipN7DE4d9Ke56czFtYDgrIT8EHtJaUuiDo85SAofs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3422.jpeg,AF1QipMmrUxm_EYhpEpmQGI_HusDvpAkf2wlpCiYx5ies1024.jpeg|AF1QipN7DE4d9Ke56czFtYDgrIT8EHtJaUuiDo85SAofs1024.jpeg|thumbnail-3422.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMmrUxm_EYhpEpmQGI_HusDvpAkf2wlpCiYx5ies1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipN7DE4d9Ke56czFtYDgrIT8EHtJaUuiDo85SAofs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3422.jpeg,47502|47503|47504,"Atlantic Coast Spine & Pain Center: R. Blake Kline|AF1QipN7DE4d9Ke56czFtYDgrIT8EHtJaUuiDo85SAofs1024.jpeg|thumbnail-3422.jpeg",||,"South Carolina.
He holds a B.S. degree from Coastal Carolina University|SC|","Pain management physician||",https://lombers.com/wp-content/uploads/2025/03/AF1QipMmrUxm_EYhpEpmQGI_HusDvpAkf2wlpCiYx5ies1024.jpeg
ChIJC-fLXiVtWIgR6b8I9FGlZTo,47505,"Superior Pain Management",https://lombers.com/wp-content/uploads/2025/03/AF1QipMcyzf06Q9qnKPKAS1cy_VXuuyu7VD9ZX4r61Hcs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipNwkKR29EN5aVCLT9gvKehxGcJkD5EF-3fiIs3xs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/AF1QipPZnDl4FyMVtnJDGlgeot5q6youTSAsDzMAS2xgs1024.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3423.jpeg,AF1QipMcyzf06Q9qnKPKAS1cy_VXuuyu7VD9ZX4r61Hcs1024.jpeg|AF1QipNwkKR29EN5aVCLT9gvKehxGcJkD5EF-3fiIs3xs1024.jpeg|AF1QipPZnDl4FyMVtnJDGlgeot5q6youTSAsDzMAS2xgs1024.jpeg|thumbnail-3423.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipMcyzf06Q9qnKPKAS1cy_VXuuyu7VD9ZX4r61Hcs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipNwkKR29EN5aVCLT9gvKehxGcJkD5EF-3fiIs3xs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/AF1QipPZnDl4FyMVtnJDGlgeot5q6youTSAsDzMAS2xgs1024.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3423.jpeg,47506|47507|47508|47509,"Superior Pain Management|AF1QipNwkKR29EN5aVCLT9gvKehxGcJkD5EF-3fiIs3xs1024.jpeg|AF1QipPZnDl4FyMVtnJDGlgeot5q6youTSAsDzMAS2xgs1024.jpeg|thumbnail-3423.jpeg",|||,|||,"Pain control clinic|||",https://lombers.com/wp-content/uploads/2025/03/AF1QipMcyzf06Q9qnKPKAS1cy_VXuuyu7VD9ZX4r61Hcs1024.jpeg
ChIJ4xbuQ784AIkRAv8HxgBXXLk,47510,"SC Pain & Spine Specialists",https://lombers.com/wp-content/uploads/2025/03/thumbnail-3424.jpeg|https://lombers.com/wp-content/uploads/2025/03/thumbnail-3425.jpeg,thumbnail-3424.jpeg|thumbnail-3425.jpeg,/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3424.jpeg|/home/1356334.cloudwaysapps.com/bnpsyahzyq/public_html/wp-content/uploads/2025/03/thumbnail-3425.jpeg,47511|47512,thumbnail-3424.jpeg|thumbnail-3425.jpeg,|,|,|,
