id,title,city,state,phone,place_id
pyt8qepr4woyuxwrpxhqtfdg,Pain Free Health Centers,Clayton,Missouri,+1 314-961-7181,ChIJkXt0URDL2IcRnsQHrmARpgg
v4qkj1l14s6m44p06br0cmh5,Columbia Interventional Pain Center,Columbia,Missouri,+1 573-815-2700,ChIJQxwK4Q-43IcRnxdpx44Cn5w
pitk7aq2vv7i4nt8kgnecdoy,Noble Pain Management,Columbia,Missouri,+1 573-815-2700,ChIJF048J-y33IcR5QhXuHRgJBU
hufay2xhxw2txg7ul5k9dobx,Rebecca Sanders,Joplin,Missouri,+1 417-347-8055,
shm8gn2uxvcpqf8eu1y1ecjv,Rebecca Sanders,Joplin,Missouri,+1 417-347-8055,ChIJt-PlYdd6yIcRKnpJ-O5dY6E
y0e2q4k6g1nvofeh870kfn5n,Mount Everest Medical Pain Management Medicine,Kansas City,Missouri,+1 816-895-3794,ChIJtSdIxNrvwIcRXWOS6Xhohaw
bxk1b7g1dxe2zd52g5ivcsds,"Dr. Rebecca C. Burfeind, MD",Kansas City,Missouri,+1 816-763-1559,ChIJVXrJ0Pf5wIcRw5r6MTuwKwc
bowwtoqmrp2ekvz3q4nldzpi,Pain Management Clinic,Kansas City,Missouri,+1 816-880-6440,ChIJQ9eSEUpfwIcRykGY8JkOo0Q
n4ns7qul9x6pat1wrlxt7rob,James E Johnson,Kansas City,Missouri,+1 816-943-3926,ChIJj9D8LlXowIcRkYW_AqPayZg
qx97rya036cw73urqb8p4e20,"Dr. James Scowcroft, MD",Lee's Summit,Missouri,+1 816-763-1559,ChIJmzJqva3nwIcRypG8iBaI1Tc
xeqj0wex07fgm7tlg4mlah4a,"Sean R Clinefelter, MD",North Kansas City,Missouri,+1 816-221-4114,ChIJf63KBvj5wIcRmGsFCWYfX5U
mpgnasyolmgzp9m206rrx5tb,"Patrick D Griffith, MD",North Kansas City,Missouri,+1 816-221-4114,ChIJVXrJ0Pf5wIcRKeSfqq3zmp4
vvi5c9c7uw1xkwjkjdlereig,NKCH Pain Management Center,North Kansas City,Missouri,+1 816-691-1779,ChIJwQTEQZP5wIcRwo434Cb8Ebo
c4fv125zvw0126z9nfopqcgx,Advanced Pain Centers,Poplar Bluff,Missouri,+1 573-776-1100,ChIJsysM0qK714cRqCsfS5OgLAw
dmo5bw0egfncfoxxl19isgbh,Periapatna Ananth,Sedalia,Missouri,+1 660-827-9528,
aexkp429xvj0f09toimnac93,Periapatna Ananth,Sedalia,Missouri,+1 660-827-9528,ChIJq6oaf1qPw4cRr7W9u8xfnIU
klcvucxvdxj5cvcdwswtbno3,American Pain Institute,St Charles,Missouri,+1 636-244-5239,ChIJU_wzt20p34cRJOSc5ns_3gA
p0su9j80cj888k3u38b94h6q,Pain Stop Clinics,Webster Groves,Missouri,+1 314-961-7181,ChIJ0civLEvK2IcR2COna7WZbak
szzems5n3bdlmg6g5shgqqza,Pain Center-St James Healthcare,Butte,Montana,+1 406-723-2986,ChIJh5SVtTQIW1MR32owUPpzhd4
gl5ugbs6qie6eqe5kg78cs3o,Holistic Pain Relief Clinic,Great Falls,Montana,+1 406-727-6444,ChIJn8OOuLs3QlMR75sluLxDk80
g1v2omvsvqrg9mouhzw28ro2,Hamilton Spine & Pain Center: Trenfield-Joyn Gail MD,Hamilton,Montana,+1 406-363-4209,ChIJUe2yD2q3XlMR8cId_beIVGU
f0d3nxofbxiatkpl5cwaq8wr,Big Sky Medical Clinic,Helena,Montana,,ChIJp0jzIQRVQ1MRW6bby20fE-A
zzu3ys3bq6hcapn8be2tqbr5,"Dr. Michael A. Sugarman, MD",Kalispell,Montana,+1 406-752-5111,ChIJBSC2Dp5QZlMR6QyNLLqqtpA
sw95l0857v8qnrqk6sd0nuhn,"Dr. Ned C. Kneeland, MD",Kalispell,Montana,+1 406-756-8488,ChIJ2UvvlHVaZlMRpQ-S37off4Y
oxk5zi7j1qk2hl2mahcepeyb,Western Montana Spine & Injury Clinic,Missoula,Montana,+1 406-541-7763,ChIJ0VHHqPLNXVMR2aixSf_4Y8k
qtgnb5t4h8rqylungrslpp3j,Medical Pain Relief Clinic,Fremont,Nebraska,+1 402-727-9995,ChIJNaeMNtJgkYcRkaEIvjzlC-Y
i6ggdgqts7zqyok3ui1icm4t,"Dr. Soubrata V. Raikar, MD",Fremont,Nebraska,+1 402-721-8895,ChIJZxPtVdpgkYcRTk_xe7LxWkc
uofkyg113hjdevkn4oyxr3ik,"Dr. J Paul P. Meyer, MD",Grand Island,Nebraska,+1 308-398-1147,ChIJld7-k8WGmYcRSTKWQeHwd4k
prco6pp4djx9n6zpw0ldkuie,"Phillip E. Essay, M.D.",Lincoln,Nebraska,+1 402-323-8484,ChIJ-62wsJ69locRJa-w6hCifFQ
pz1cqu65flpkqe7vouwrgooa,Dr. Daniel M. Wik,Norfolk,Nebraska,+1 402-316-3250,ChIJ6YGU-wkVkIcR2wyR6oju1RU
pqm342amzaa7nfot1x6w4iit,Comprehensive Pain & Infusion Center,North Platte,Nebraska,+1 308-252-1447,ChIJs1WV4g0jdocRCblXiiO_NE4
k3zt9nyc0klh4elc27wsju4c,Medical Pain Relief Clinic,Omaha,Nebraska,+1 402-894-9990,ChIJT3v-27Lyk4cRgb7xktloY0g
h83l24uwk8tu4lmy4jw2bf8p,"Omaha Pain Specialists, LLC",Omaha,Nebraska,+1 402-932-1644,ChIJ76u01wnxk4cRQtzVCVZAp6k
ekkt6y20g9obuxxqy3zewkmt,Gold Kurt V MD,Omaha,Nebraska,+1 402-933-2016,ChIJ9f0o6xKNk4cRgyD9a2qDLIg
v343wtfkhjachy0d209ency0,Renuva Back and Pain Centers Omaha,Omaha,Nebraska,,ChIJCRiV9sjzk4cReAW5kuaV_rA
f0idsaarod0k1ca3g2s7ds5m,"Angie L.Rakes,MD",Omaha,Nebraska,+1 402-596-4200,ChIJq6pfJbbxk4cRGwB7G26Xp5s
yb5pcwcoeb1hajsxphf9urth,Interventional Pain Management,Omaha,Nebraska,,ChIJKTRVxtuMk4cREN-_U69ppOg
ffq2hh8tkeotof8yyiwdr78e,"Dr. Michael J. Lankhorst, MD",Omaha,Nebraska,+1 402-280-4258,ChIJ602x10aOk4cRJfLsohBGlk8
lgwgcz814c1xf9zp17g7ua8o,Midwest Pain Clinic,Omaha,Nebraska,,ChIJ1xzEc2mPk4cRXD098FffAd8
goexsueu1uyw5jqtzbzz13ca,Pain Management Consultants,Omaha,Nebraska,+1 402-445-4800,ChIJk2yEs5Hyk4cRBR19RrsmOw8
klryv7fy78lw0szdpark7a98,Pain Management Center of Omaha,Omaha,Nebraska,+1 402-885-7800,ChIJD2Fss1nzk4cR1ZSz9rmbN5E
oqk40d9vbm3uatefi8o11i8e,Las Vegas Pain Relief Center,Henderson,Nevada,+1 702-948-2520,ChIJrc7xIgnOyIAREpkABJ94QM8
az3o3bah9peinb9gobhvlk7a,Nevada Pain Clinic. Henderson Pain Clinic,Henderson,Nevada,+1 702-994-9823,ChIJ90yQt_PRyIARVCspaHmnLd0
tulpbmrv01y2ub0nsle1nc2t,Valley Pain & Injury Specialists,Henderson,Nevada,+1 702-522-9931,ChIJYw9UkBHOyIARQIK4-Rn8pyE
aj4pcn9tmkxtld8juic5fdia,Pain Doctors Las Vegas,Las Vegas,Nevada,+1 702-664-2031,ChIJI_oInpzqyIARFvb9oafM8IA
gub3nzduh3qgrv78a8jso1za,Nevada Pain Clinic; Southwest Las Vegas Pain Clinic,Las Vegas,Nevada,+1 702-509-7176,ChIJI4PXzDjHyIARoMEi70dN14U
nbz9ttv6bqualj9xfhysmqu5,Bien Robert N MD,Las Vegas,Nevada,+1 702-233-9911,ChIJtcVmjCjAyIARPToUK8rUwyc
q0ghijo4reig7uucn79wds6w,Pain Center of Nevada,Las Vegas,Nevada,+1 702-763-7391,ChIJP-55mp6_yIARiui5njKkpOA
nj9gb4gsbav4yvmv7lyj0w4z,Nevada Pain & Wellness Center,Las Vegas,Nevada,+1 702-550-4222,ChIJn8UFqvzAyIAR0UorhriXan0
i17zbl0rja9i3r5k2lr7hg2n,Gephardt Stephen A MD,Las Vegas,Nevada,+1 702-386-4700,ChIJt1vXJ5HqyIARZgsm_ltmWKA
dhifbquboh1uu7carhdkxq7f,Nevada Pain Management,Las Vegas,Nevada,,ChIJ-_QRRWPHyIARc5iO4RILW4o
i7z70a022dwpjph89elloyxk,"Dr. Steven V. Kozmary, MD",Las Vegas,Nevada,+1 702-380-3210,ChIJQ832cPnDyIARS2BewlDUYx8
nh3qpt1vr7vvc3u89bqg11bl,Nevada Pain Clinic,North Las Vegas,Nevada,+1 702-476-9999,ChIJ_YBvWZvDyIARBv6UbHzralE
aaxeldyyn2dlt8xkwpa4v43t,Nevada Pain Center,North Las Vegas,Nevada,,ChIJlZUd42bDyIARhyDY0XcoawE
f5i0oykoapz3btjqwkairku4,"Dr. Steven E. Berman, MD",Reno,Nevada,+1 775-689-5410,ChIJnw5XMXNAmYARhhVZg5lLsPc
t5ti1v2ul6jw9lm0gh6w5cbg,Richard G Harris Md Ltd,Sparks,Nevada,+1 775-354-0347,ChIJz07nY6A-mYARIfANT2KNG1k
un2qzpkiav6wf8ug5irk819i,Harvey Station Clinic,Harvey,New Brunswick,,
fs33kir3b69qo697021wbus9,Integrated Pain Care,Bedford,New Hampshire,+1 603-626-7246,ChIJZ2VfSK1O4okRh66zJKFuL6A
tg6bm00yu6hgixerwdu5dvb8,Integrated Pain Care,Bedford,New Hampshire,+1 603-626-7246,
qxz7gq1v8d7zotvcldwn0yuq,Interventional Pain Management,Concord,New Hampshire,+1 603-228-7160,ChIJC3PWC4Bq4okREecacRj6ZXk
cjtyjh3q30osls14uwx7b98s,Interventional Pain Management,Concord,New Hampshire,+1 603-228-7160,
mayplqjn1sotmj5kfvo02sae,"Ahmad Usmani, MD",Derry,New Hampshire,+1 603-537-3095,ChIJ6QC1ZBFT4okRubybWs8Emq0
hmxatg20f8zgqv4o8slti8hr,"Ahmad Usmani, MD",Derry,New Hampshire,+1 603-537-3095,
lebcmf6oqinlf7quhavl4ffg,Triggerband Pain Clinic & Physical Therapy,Hampton,New Hampshire,+1 603-601-7364,ChIJ06UbLzXo4okRFDc-j7ZkPwg
hjdc85qaza2wioh6podugvbd,Triggerband Pain Clinic & Physical Therapy,Hampton,New Hampshire,+1 603-601-7364,
w7z4wyn2ddrbhrwpn89ma8ob,Seacoast Pain Institute Of Ne,Lee,New Hampshire,+1 603-749-7246,ChIJt0NqIYuN4okR84gzj4TvkGg
gvb5hoftxz9dt8js66f9qdz0,Seacoast Pain Institute Of Ne,Lee,New Hampshire,+1 603-749-7246,
qkkcouhijime1kz46xp95etq,Neuropathy Comfort Center,Londonderry,New Hampshire,+1 603-552-3309,ChIJl6wnGdtS4okRh0XGfq2SX-8
dq77qo86mnrzin1q1800wmot,Neuropathy Comfort Center,Londonderry,New Hampshire,+1 603-552-3309,
fmbuwh3q25yv49bffw73bnds,"Syed Razvi, MD",Manchester,New Hampshire,+1 603-663-2315,
ptol1fmpttsl39gz8jvpqwru,Cmc Outpatient Med Clinic,Manchester,New Hampshire,+1 603-314-7246,ChIJ-SdVTipP4okRK4XyB2-p5uc
ji9rl1n16p1bykl7zd6humkq,"Dr. Stephen J. Dainesi, MD",Manchester,New Hampshire,+1 603-663-2315,ChIJV__ZdgJP4okR6BmMl5jfH5o
kqdocgb2kdnw0gs3qgd8u6v9,"Syed Razvi, MD",Manchester,New Hampshire,+1 603-663-2315,ChIJV__ZdgJP4okR9GgaKL4-fSw
ruidbkp41dvgzvl083ww3rde,Cmc Outpatient Med Clinic,Manchester,New Hampshire,+1 603-314-7246,
idaghtpd1aw11lxb4zl6h7x7,"Dr. Stephen J. Dainesi, MD",Manchester,New Hampshire,+1 603-663-2315,
d19v38wy47q8kef5ve6f1990,Pain Management Services,Nashua,New Hampshire,+1 603-577-2765,
l4lg5excxdupt4e9zng1q2fr,Pain Management Services,Nashua,New Hampshire,+1 603-577-2765,ChIJ62pa5Nuw44kRJM1TeG3TUhQ
e5y4hv3ibsx73drxodakkxj6,Centers for Integrated Pain Treatment,Cliffside Park,New Jersey,,
bxslq35iuiiqwry4v0kxg2qv,Centers for Integrated Pain Treatment,Cliffside Park,New Jersey,,ChIJs5vQTq33wokRYYgzIv9F_bU
cxakovq4vffafo8owz7ypu7r,NJ Spine and Pain Center,Flemington,New Jersey,+1 908-824-7093,ChIJf4MxlOHzw4kRerfVGfSqF7A
ax3za1er4lyyzbsegc8muvdw,NJ Spine and Pain Center,Flemington,New Jersey,+1 908-824-7093,
lxms742zklnpo1ryf3788875,NJ Spine and Pain Center,Monroe Township,New Jersey,+1 609-587-6070,
txubq8w71i5fjvduvzz1t0ep,NJ Spine and Pain Center,Monroe Township,New Jersey,+1 609-587-6070,ChIJ_cohJFzaw4kRjJA9q9wK1iA
u7u70ov9t2oi6mhifzjeuofu,"Dr. Edward Magaziner, MD",North Brunswick Township,New Jersey,+1 732-297-2600,ChIJ99PcV-zDw4kRbfP8Bl-2GWQ
j4g2lfs38ucxafe5uh1b03n5,"Dr. Edward Magaziner, MD",North Brunswick Township,New Jersey,+1 732-297-2600,
cqrspdqva86td771lsv7z116,Johnson William L MD,Albuquerque,New Mexico,+1 505-881-0092,ChIJw4-3L-p0IocRaWsocPGNUL0
h2rfdig9btv71dlaxy76tdod,Dr Nairn,Albuquerque,New Mexico,+1 505-247-9700,ChIJFxhUfq91IocRU8KTq1xo0rk
gy36w0auj2mtoppuulnfibwx,"Melissa Merhege, MD",Albuquerque,New Mexico,+1 505-262-7724,ChIJ5yP1h5MNIocReSKAqSOdoW4
k9n1w1q8yg0pr63doyqqm0qn,Sunrise Medical Pain Clinic,Albuquerque,New Mexico,+1 505-433-5572,ChIJ_zHVSi-fGIcRacRzjR-KDno
yb3m6qy5kzdacmas4rtinm84,Pain Clinic,Albuquerque,New Mexico,+1 505-884-9500,ChIJ2Ys0OdR0IocRSCmwW9esqXY
ngukj71afhevm09icwlyf8zm,Lovelace Center For Pain Management: Zimmermann Dale MD,Albuquerque,New Mexico,+1 505-262-7724,ChIJz4bjTK0LIocRiALC4W_Dpoo
oaorvyw6fc02eksdbmdj1y3u,Meadow City Procedural Pain Management,Las Vegas,New Mexico,+1 505-434-7289,ChIJ09sjzLN3GYcR-pFmsu3f-fs
ks6dvffjq2ia6uydf5ljd36f,Spine Sports & Pain Medicine,Santa Fe,New Mexico,+1 505-795-7370,ChIJfQgjDvJQGIcRLxZ7UyWEY38
joyl8svx8nbgqage81bjqvqc,Dr. Celeste Skardis,Santa Fe,New Mexico,+1 505-988-5551,ChIJOwX8oo1QGIcRzeXwJF4Q6zs
nt2g8qezy2osf2h6c7y4w0n8,Spine & Pain Institute Santa Fe,Santa Fe,New Mexico,+1 505-983-5200,ChIJo-8K4o1QGIcRVw6hSarkdgs
x27biynod750skoxwauxnswp,St Vincent Hospital Pain Management,Santa Fe,New Mexico,+1 505-820-5669,ChIJH1dKmoxQGIcRbc-2XapR22Q
q8zvdenv3x96ffh0ot1y6y6k,JOHN V WATKINS,Santa Fe,New Mexico,+1 505-264-9961,ChIJVVVl7-1QGIcR_M4mvVCwP00
wmckvkgyg9iyp6ih6w5mw2a2,Sunrise Medical Pain Clinic,Santa Rosa,New Mexico,+1 505-433-5572,ChIJ1WLCve8LHIcRNZHVa_i8nJk
q9uqeulkz93zcnqn911jxoyn,New York Pain Clinic,Flushing,New York,+1 718-886-6268,ChIJU9C3Pz1gwokRGYKFiJZzod8
pbanhd8pfbkq45d98fl8qn32,University Pain Medicine Center,New York,New York,+1 732-853-8475,ChIJh5nETL5ZwokRbnjUU9Ea64o
mjvks3attetnzr2ch1u3ixdf,Pain Management,New York,New York,+1 718-682-3432,ChIJ___P-mJEwokRt6UhuP_jQDI
mg54ufheo0v8yb4f3f4ln3kf,Pain Medicine Center,New York,New York,+1 646-962-7246,ChIJfQca58NYwokR26QWUd7LudI
t6ssm0hl7uewt8jl4zs7v1sy,Manhattan LowerBack Pain Doctor,New York,New York,+1 917-920-6046,ChIJfRNzOXVZwokRftkYG3Ytujg
whbuqrls0125gx5xn4q6245u,Mount Sinai Beth Israel Pain Management,New York,New York,+1 212-844-8751,ChIJWcn-xphZwokRflZ2MU45B1g
en4ic7cm023urjxja5q4ycf1,Manhattan Spine & Pain Medicine,New York,New York,+1 212-535-3505,ChIJAyvx7JVYwokRX8OSIhAzeys
clw8h1rsu1c59qlphzjxqp6r,"Carolina Pain Associates, PA merged with Ubylee",Charlotte,North Carolina,+1 704-347-3447,ChIJjcsiGvGfVogR_UYPZ-Kb2tk
i53j1ox8uuhlpt7sdlgh5mws,Durham Pain & Spine,Durham,North Carolina,+1 919-226-1261,ChIJe3IW_bTjrIkRCE1TH9QnJQA
ji05tsb2p1nvg8k8kd7jfxs2,Bellamy Pain Management,Greensboro,North Carolina,+1 336-763-1101,ChIJNcz7PeohU4gRYR0JR38sXwU
jcsgrfq6snlib5ikte03dfjn,Greenville Pain & Spine,Greenville,North Carolina,+1 252-317-1195,ChIJ8YHZYSforokRrXFZ0KXbJvI
fj5hsszxs9zc1nkqkytqyjfc,East Carolina Pain Consultants,Greenville,North Carolina,+1 252-847-0601,ChIJcTehR5_CrokR5AaJ4imVQs8
rmqnqhbkfdrvxae1mlosyvr4,Carolina Pain Relief Center,High Point,North Carolina,+1 336-740-9580,ChIJ_2R1jNkLU4gRC07NJtr5F_w
ifpnz222ufqtc5843wj662qm,Interventional Pain Management of Lake Norman,Mooresville,North Carolina,+1 704-360-4378,ChIJCerf1N6qVogR1bigXRyTxzE
bt0cimqw0n462q1980ia3vfk,Carolina Spine & Pain,Mooresville,North Carolina,+1 704-360-2260,ChIJCerf1N6qVogRTu15HyhR8Nw
aithjk1z3up59jeyqmc6rsf2,Dakota Pain Management,Bismarck,North Dakota,+1 701-255-2453,ChIJ9epoUBaD11IREx_vzDeB3NM
uefry7yx7i41i2lobhmm7sud,Thrive Anesthesia Services,Bismarck,North Dakota,+1 701-934-2395,ChIJ251anYaD11IRsK5O1YDugwI
eh00bfegdxa1h6alvwzgykcy,Spine & Pain Center,Bismarck,North Dakota,+1 701-751-7750,ChIJHzt8oaaD11IReFtprQZtouo
bkvtu9drrx8uj0rvoxq6d8go,"Dr. Marvin Eberts, D.C.",Dickinson,North Dakota,+1 701-225-3536,ChIJDxnl_Vc9JlMRuz6hspy7_NY
a496wwoal7i8tsb3ztzcpq8l,Meritcare Pain Management Clinic: Gonzalez Michael MD,Fargo,North Dakota,+1 701-234-7400,ChIJnXVbYQbMyFIRZys7X_grhrY
e0aszlg1m1x9wm9ies8plvaw,"ReNew Medical Clinic, LLC",Fargo,North Dakota,+1 701-404-9909,ChIJf2x8hj3MyFIRh53AI0daDFE
kyr4lrtis9ckohbpsfl21bbc,Institute for Low Back Care-Dr. Panjini Sivanna,Fargo,North Dakota,+1 701-297-0817,ChIJZej13GjNyFIRpubdCLt5154
e7gmalofru2ghgr3mi0hz533,Dr. Michael Templer,Minot,North Dakota,+1 701-857-3011,ChIJoT-Kgxcq31IR29JKpb4VdNg
hnqepwjzjd44kgp6ssu7apyq,Pain Clinic / Lakeview Health Clinic,Minot,North Dakota,+1 701-852-8502,ChIJeSohL4Mr31IRf8112DkhkXo
a4oq6yfbig2rj42f57ppk3hg,Southwest Ohio Pain Center,West Chester Township,OH,+1 513-860-0371,
chxlsrd3tzj5fds4zwcf3u3p,"Dr. Abdul Q. Shahid, MD",Beavercreek,Ohio,+1 937-280-4970,ChIJ97kgHPh_P4gRkfIIvI_y2Fc
lyzfoqyi1fe8gwz56sikjgau,"Pain Alternatives, Inc.",Beavercreek,Ohio,+1 937-429-8620,ChIJExOu_YmcQIgRxJH005dnJ2o
yj6jt21jooqo0bvukxl4j7od,Sayegh Michael MD,Cambridge,Ohio,+1 740-435-8484,ChIJhd1kZ_K1N4gRNzMcTZtmrcs
lgpqhqcxxttju8idgvedxe4s,Wasef Atef Fahim MD,Canton,Ohio,+1 330-363-7462,ChIJD5fg83TaNogR2ps09jqrTuc
vyfqgwkiet64hlb42rxy9vu5,Interventional Pain Specialist,Cincinnati,Ohio,+1 513-842-7781,ChIJVVVVVS7LQYgRvGkttOvbITw
mv94u7neuvw3e3lbau8h5x7k,"Dr. Townsend Smith III, MD",Dayton,Ohio,+1 937-208-2723,ChIJD08EyqmGQIgRRqLIftDATjs
ordwka6pt3npndl3bxlng2ji,Premier Pain Physicians,Franklin,Ohio,+1 513-420-5165,ChIJlx7cDDNeQIgRy8P9BuPzNDg
x2gwsvq9zksuzgwdlhk96gwx,Ohio Physical Medicine & Rehab,Lancaster,Ohio,+1 740-681-9905,ChIJs0fbHg-KR4gRHCcVLin30pg
dm95knbdx3m7szsh3sk6yzac,"Aleksey Alexander Prok, MD",Lima,Ohio,+1 419-998-8234,ChIJEerJ7l8aOYgRNjX7PxesRNY
trss2vl9bk75vrwgyowiqp0q,Marion Pain Clinic,Marion,Ohio,+1 740-751-6146,ChIJbahRT18aOYgR8vW6CCBRFrs
jgpig875g98jj2htc2a20b8j,"Interventional Spine & Pain Management Center: Vivekanand (Vic) Manocha, MD",Miamisburg,Ohio,+1 937-619-0724,ChIJHc9qoc2LQIgRfBMMvHUWTEc
hcdqs89qt8w7h7kmswrjsmh1,Andorfer Paul E MD,Springfield,Ohio,+1 937-342-0339,ChIJLzpSDexaP4gR74MUPfkoMgw
rf1rryc086rfcbtkdjl65xbp,Southwest Ohio Pain Center,West Chester Township,Ohio,+1 513-860-0371,ChIJt__VSY1PQIgRgFQFXuixjEw
dv1q3qvgdajuieeoq0ni7f86,Lee Hungchih MD,West Chester Township,Ohio,+1 513-755-7888,ChIJccSOwAlaQIgRsj6RfYy_LvM
fy13fiqqwfjdxq40696ofebs,"DanaMarie Aminian, MD",Westerville,Ohio,+1 614-663-3501,ChIJjyqtXYr1OIgRvWJubKhn9CQ
xpcmimfduwfstj7h4troo8hr,"Andrea Fraley, Md",Edmond,Oklahoma,+1 405-471-5460,ChIJCaSGT7gcsocRBIXo-UX5k-I
gz1z5nzyh71ny7kj62n4bn7f,"Midwest Pain Consultants, PC",Midwest City,Oklahoma,+1 405-733-5900,ChIJPyZX7FY8socRreO5LXxwUkU
ni9wcyusbzoej6rosmf4oxih,Institute of Pain Management,Oklahoma City,Oklahoma,+1 405-524-5200,ChIJCcLZRqgQsocRyqdhNa7gIzQ
ospr35cva3ppgd2c49flfs9c,OSH Pain Managment,Oklahoma City,Oklahoma,+1 405-749-2765,ChIJ6TlyArAdsocRLMorUwQOQHA
rm0ktonaij7j7jqbn7r13bkk,TruCare Pain Management,Oklahoma City,Oklahoma,+1 405-703-8860,ChIJcaOhBp0TsocRzQdsOOWSNi8
p3m5tbwupbfsmo7po0rdfd2m,Pain Treatment Center,Oklahoma City,Oklahoma,+1 405-702-8623,ChIJF5gHZe4asocRoQ-tmDGeQbQ
t4l9e5ik6q4tbn64xw6b4ebw,Gretchen Wienecke MD,Oklahoma City,Oklahoma,+1 405-418-4033,ChIJgcSlNeoXsocR1_wrj0ktAOE
ggah07fb4exmtujrog812dlr,"Dr. Martin J. Lopez, MD",Oklahoma City,Oklahoma,+1 405-631-0300,ChIJvwhLS1YRsocRt2aiC0zaRTo
z1uzxshp79wyefi3lkh0u8jb,Advanced Pain Management of Oklahoma,Oklahoma City,Oklahoma,+1 405-702-8623,ChIJzbAHuVADsocRGoGmFIUiJ-Q
zf0fp4w06yr89z5anuzi1t7f,"Dr. John W. Nelson, MD",Oklahoma City,Oklahoma,+1 405-702-8623,ChIJ6cXlSjsQsocR35giGM4_5J0
i85ac68zoq1rdw18f7k3sgod,"Dr. Jack E. Marshall, MD",Oklahoma City,Oklahoma,+1 405-286-9820,ChIJfehdxOwcsocR-1yEXkUT05g
xtjttrx2tt9pe6l54j1xgt8g,Pro Care Specialty Clinic,Poteau,Oklahoma,+1 918-721-0140,ChIJdeQ3vm_3yocRp6_XjnVfyCs
cgaa8d1oxjp2nonhd90084x7,Oklahoma Pain Management Shawnee,Shawnee,Oklahoma,+1 405-242-4100,ChIJ8wI_dTPJs4cRTU-CXlkCZiM
acxhmbcjapomeeqxkpxqkjsq,Oklahoma Physical Medicine: Pettingell Tim G MD,Tulsa,Oklahoma,+1 918-252-7952,ChIJeQATKCGStocR3VnCRVhW1W8
q87cbfplcfbc3giccg1g3rlo,Comprehensive Pain Management of Oklahoma,Yukon,Oklahoma,+1 405-467-4399,ChIJF5BuqXcJsocRgf-ts1eLxTk
tuplmke6238wnbcx5w1c2s6k,PCA Pain Care Center,Bend,Oregon,+1 541-323-3363,ChIJs4DqXdvHuFQRgpKtUA4r16g
v0apuaslbxndzf6g9ttme1hm,Summit Health Solutions,Bend,Oregon,+1 541-323-3363,ChIJM4AdHvnFuFQRiWuwCfEVX0s
s7tb2yd9hv5fenn0502e6cqt,Bend Spine & Pain Specialists,Bend,Oregon,+1 541-647-1645,ChIJP5GcUgfGuFQRLaRLrGmeEu8
dh1dd3svi8nw5nw7h9gan29o,Pain GPS Clinic,Eugene,Oregon,+1 541-246-3400,ChIJ8Y38WUEewVQR3JMLKVecsDY
m0e8j8g39tc7dfveuk5cxv7q,Daniel W Kim,Medford,Oregon,,ChIJVVUlhnF7z1QRVSX-DZvoHm0
puxnz2jatcxyj3c7sctbhj20,Daniel W Kim,Medford,Oregon,,
zo5my1qnzbg5vjkdu1oyg564,Oregon Pain Center,Portland,Oregon,+1 503-828-9569,ChIJrfHQ0TMJlVQRhhsCLdDxz9M
ujwcqkvvx6jdm7o4jyu50au1,Lahm Bridget,Portland,Oregon,+1 503-295-0730,ChIJR066KE8JlVQRlnC7editPfg
ri7cn9zbg7zvxdwk6pcuoiin,Mid-Valley Pain Clinic,Salem,Oregon,+1 503-371-1970,ChIJczdmXE3-v1QRpvdrfSiAqPI
c22fd8m5sf8y8vpaposj8qyi,Westmoreland Pain Management,Greensburg,Pennsylvania,+1 724-600-0607,ChIJtaBqsYzRNIgRmhHoisGHJsk
in2klmumbks36dig7h6918du,Germantown Pain Management,Philadelphia,Pennsylvania,+1 267-270-9814,ChIJzcU1uja4xokRtN5Qj15hZ_Y
rkyjbl8ke47kk41u7psqpw9q,Koenigsberg & Associates Pain Management,Philadelphia,Pennsylvania,+1 215-467-7212,ChIJk5e55A7GxokRYIlBL25vg7w
t1clzxj03cofrkdtx4228lie,Uniontown Pain Management,Uniontown,Pennsylvania,+1 724-437-4008,ChIJp_zgi5sVNYgRx4pCvPQOkEQ
hopdjx2yz36o15lgo6hn8h2z,Waynesburg Interventional Pain Management,Waynesburg,Pennsylvania,+1 724-470-2025,ChIJj3ljYt6hNYgRO-85o1vytfA
yddqqf6k70dlcl6xfm28wx8l,Advanced Pain and Rehab Specialists - Seven Fields,Wexford,Pennsylvania,+1 724-308-7401,ChIJD0U6To2JNIgRQQpS6Bs6TQ0
zexp19ex4239uddl26hxj5um,"Dr. Joseph D. Paz, DO",Wilkes-Barre,Pennsylvania,+1 570-270-5700,ChIJ_WF8LJQbxYkRJ2ebTZZpIHI
rmip5bryp3c324s5ad3uutd4,Salvage Robert MD,Wyomissing,Pennsylvania,+1 888-985-2727,ChIJJ6OR5qZ2xokR1HK2UBWdSUY
z211ab91v38891ww4vpe06i1,"Dr. Keith A. Perry, MD",North Providence,Rhode Island,+1 401-456-3000,ChIJyUOmWTdE5IkR55CHFOuib1Y
ge1k1z4f3ri04mfjs4nyf177,"Dr. Keith A. Perry, MD",North Providence,Rhode Island,+1 401-456-3000,
zy1kx3j40rqysfdbm2pqsuok,"Dr. Ashraf M. Farid, MD",Providence,Rhode Island,+1 401-421-5340,
