Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,how to get rid of a stiff neck,,,,,,1600,25,0.19,0.48,172000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.44,0.80,0.66,0.44,0.36,0.52,0.13,0.16,0.27,0.52,0.44,0.44",20,,
us,how to get rid of neck stiffness and pain,,,,,,1900,37,0.38,0.46,714000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.24,0.03,0.81,1.00,1.00,0.02,0.05,0.00,0.02,0.01,0.02,0.03",20,,
us,how to relieve a stiff neck,,,,,,1600,31,0.35,0.57,52000000,Informational,"Video Carousel, Related Searches, AI Overview, Video, Image, People Also Ask, Discussions And Forums, Site Links, Adwords Bottom","0.44,0.82,0.34,0.24,0.24,0.24,0.30,1.00,1.00,0.44,0.30,0.82",20,,
us,how to relieve pain in the back,,,,,,1600,70,0.56,0.29,168000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.13,0.08,0.81,1.00,0.00,0.43,0.66,0.00,0.00,0.00,0.00,0.00",20,,
us,how to treat sciatica at home,,,,,,1600,58,0.24,0.98,30400000,Informational,"Featured Snippet, Image, Adwords Bottom, People Also Ask, Related Searches, Video Carousel, Discussions And Forums, Image Pack, Video","0.79,1.00,0.66,0.54,0.66,1.00,0.79,0.79,0.66,0.66,0.41,0.54",80,,
us,intense lower back pain,,,,,,1600,60,0.00,0.00,1100000000,Informational,"AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.13,0.13,0.10,0.10,0.10,0.10,0.13,0.08,0.10,0.13,0.13,0.19",90,,
us,is tramadol a muscle relaxer,,,,,,1600,60,0.00,0.00,242000,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video, Image","0.66,0.66,0.54,0.66,0.66,0.66,0.41,0.66,0.54,0.66,0.66,0.66",20,,
us,left leg numb,,,,,,1600,16,1.00,0.03,44800000,Informational,"AI Overview, Video, Image, Video Carousel, Related Searches, Things To Know, Discussions And Forums","0.36,0.43,0.36,0.16,0.43,0.29,0.20,1.00,0.54,0.36,0.16,0.29",90,,
us,left shoulder and neck ache,,,,,,1600,32,0.66,0.18,13600000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel","0.44,0.07,0.65,0.82,1.00,0.65,0.82,0.01,0.24,0.55,0.44,0.65",20,,
us,muscle relaxant tablet,,,,,,1600,57,0.70,0.89,19500000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask, Related Searches","0.23,0.10,0.08,0.10,1.00,0.05,0.03,0.16,0.00,0.00,0.66,0.01",20,,
us,myofascial pain syndrome curable,,,,,,1600,32,1.14,0.03,1040000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links","0.16,0.03,0.02,0.01,0.02,0.03,0.44,0.01,0.16,0.53,1.00,0.81",20,,
us,narrowing cervical spine symptoms,,,,,,1600,42,0.49,0.09,382000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel","0.44,0.07,0.65,0.82,1.00,0.65,0.82,0.01,0.30,0.65,0.65,0.82",90,,
us,natural remedies neuropathic pain,,,,,,1600,45,0.62,0.97,179000,Informational,"Site Links, Image, Shopping Ads, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.84,0.84,1.00,1.00,1.00,1.00,1.00,0.05,0.25,1.00,1.00,1.00",20,,
us,neck and shoulder pain on left side,,,,,,1600,9,0.77,0.15,450000000,Informational,"Site Links, Adwords Bottom, Video Carousel, Related Searches, Adwords Middle, Video, Image, Discussions And Forums, AI Overview","0.35,0.35,0.10,0.12,0.19,0.16,0.19,0.23,0.19,0.16,0.19,0.19",20,,
us,neck shoulder pain,,,,,,1600,18,0.00,0.00,803000000,Informational,"Image Pack, Video, Image, Things To Know, AI Overview, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.19,0.24,0.19,0.54,0.54,0.15,0.13,0.15,0.15,0.19,0.07,0.19",90,,
us,neuropathic pain treatment,,,,,,1600,67,0.00,0.00,5510000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Things To Know, Site Links, Image, Discussions And Forums, AI Overview","0.08,1.00,0.10,1.00,0.29,0.29,0.22,0.43,0.29,0.22,0.54,0.22",20,,
us,opioid pain meds,,,,,,1600,66,1.15,0.04,20900000,Informational,"Knowledge Panel, Adwords Bottom, People Also Ask, Adwords Middle, AI Overview","0.44,0.00,0.65,0.82,1.00,0.24,0.24,0.65,0.55,0.82,0.30,0.65",70,,
us,optical neuralgia,,,,,,1600,50,0.47,0.06,1780000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview","0.84,0.68,0.84,1.00,0.68,0.84,0.84,0.84,0.84,0.68,0.52,0.84",75,,
us,pain in leg,,,,,,1600,25,0.00,0.00,1250000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video","0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.12,0.16,0.19,0.19,0.19",90,,
us,prolotherapy shot,,,,,,1600,31,1.13,0.14,576000,Informational,"Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask","0.62,0.81,0.62,1.00,1.00,1.00,0.81,1.00,1.00,1.00,0.81,1.00",75,,
us,right upper back pain,,,,,,1600,38,0.00,0.00,985000000,Informational,"Featured Snippet, Image, Video Carousel, Related Searches, Discussions And Forums, Image Pack, Site Links, Video","0.24,0.28,0.24,0.28,0.24,0.24,0.24,0.24,0.19,0.19,0.19,0.19",20,,
us,shoulder and neck pain on right side,,,,,,1600,30,0.00,0.00,535000000,Informational,"Image Pack, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Site Links, Video, Image, AI Overview","0.35,0.35,0.29,0.35,0.29,0.35,0.29,0.29,0.29,0.29,0.24,0.24",20,,
us,signs symptoms cauda equina,,,,,,1600,51,0.00,0.00,239000,Informational,"AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches",1.00,20,,
us,soreness behind ear base of skull,,,,,,1600,0,1.47,0.03,24200000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video","0.13,0.03,0.01,0.03,1.00,0.66,0.80,0.01,0.24,0.66,0.66,0.66",,,
us,stenosis of neck vertebrae,,,,,,1600,32,0.74,0.14,487000,Informational,"AI Overview, Video, Image, Video Carousel, People Also Ask, Related Searches","0.28,0.03,0.28,0.36,0.43,0.28,0.28,0.00,0.13,0.28,0.28,0.28",90,,
us,stenosis of the central canal,,,,,,1600,35,0.57,0.06,869000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Video","0.36,0.05,0.52,1.00,1.00,0.66,0.05,0.01,0.24,0.52,0.52,0.52",90,,
us,stiff neck relief,,,,,,1600,48,0.33,0.73,545000000,Informational,"AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","1.00,0.80,0.44,0.44,0.24,0.36,0.44,0.16,0.52,0.36,0.66,0.24",90,,
us,stress headaches area,,,,,,1600,80,0.49,0.08,67800000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.44,0.07,0.65,0.82,1.00,0.65,0.65,0.01,0.30,0.65,0.44,0.55",90,,
us,stretching for lower back pain,,,,,,1600,33,0.04,0.63,227000000,Informational,"Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.10,0.36,0.28,0.36,0.28,0.13,0.66,0.19,0.24,0.13,0.10,0.19",20,,
us,strongest muscle relaxer,,,,,,1600,45,1.45,0.27,216000,Informational,"AI Overview, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.68,0.68,0.68,0.84,0.68,0.84,0.68,0.84,0.84,0.68,1.00,0.68",20,,
us,tramadol for pain,,,,,,1600,80,0.76,0.01,7620000,Informational,"Image, People Also Ask, Related Searches, Things To Know, AI Overview, Site Links, Video","0.31,0.84,0.84,1.00,1.00,1.00,0.84,1.00,0.84,1.00,0.68,0.68",20,,
us,tramadol pain medication,,,,,,1600,85,0.79,0.00,7540000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.01,0.02,0.01,0.13,0.04,0.05,0.02,0.01,0.00,0.01,0.02,0.01",20,,
us,upper back hurts,,,,,,1600,53,0.75,0.15,169000000,Informational,"Video, Featured Snippet, Image, Video Carousel, Related Searches, Discussions And Forums, Image Pack","0.05,0.05,0.02,0.02,0.02,0.07,0.03,0.02,0.54,0.07,0.02,0.02",80,,
us,what are the symptoms of nerve damage after back surgery,,,,,,1600,13,1.09,0.02,128000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image","1.00,0.79,0.79,1.00,0.79,0.79,0.79,0.66,0.66,0.54,0.41,0.36",90,,
us,what does a muscle relaxer do,,,,,,1600,53,0.04,0.00,15400000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","1.00,0.36,0.22,0.29,0.29,0.29,0.29,0.43,0.36,0.36,0.36,0.36",90,,
us,what to do for a stiff neck,,,,,,1600,62,0.24,0.64,203000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.44,0.44,0.44,0.44,0.36,0.44,0.44,0.44,0.44,0.44,0.44,0.44",20,,
us,ache in right shoulder and neck,,,,,,1300,26,0.67,0.26,77600000,Informational,"Discussions And Forums, AI Overview, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.68,0.11,1.00,0.84,0.84,1.00,1.00,0.04,0.37,0.84,0.68,1.00",20,,
us,ankylosing spondylitis medications,,,,,,1300,46,2.68,0.15,4410000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video","0.24,0.16,0.16,0.53,0.44,0.66,0.24,0.08,0.13,0.16,0.16,0.13",20,,
us,broken back symptoms,,,,,,1300,47,1.59,0.06,346000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask","0.68,0.84,1.00,0.68,0.68,0.68,0.52,0.52,0.52,0.68,0.52,0.37",90,,
us,can muscle relaxers cause constipation,,,,,,1300,26,0.00,0.00,110000,Informational,"Discussions And Forums, AI Overview, Site Links, People Also Ask, Related Searches","0.79,1.00,0.41,0.41,0.54,0.54,0.41,0.54,0.41,0.54,0.54,0.41",20,,
us,cervical spinal stenosis symptoms,,,,,,1300,29,0.00,0.00,16000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Site Links, Video, Image, Adwords Bottom, Related Searches","0.44,0.30,0.34,0.82,0.34,0.34,0.30,0.44,0.34,0.13,0.34,0.34",20,,
us,degenerative disc disease surgery,,,,,,1300,32,0.00,0.00,15400000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Image Pack, Video, Image, Things To Know, AI Overview","0.54,0.66,0.54,0.54,0.54,0.66,0.54,0.66,0.79,0.41,0.41,0.54",90,,
us,degenerative disease meaning,,,,,,1300,61,0.94,0.00,15600000,Informational,"AI Overview, Site Links, Video, Image, Related Searches","0.29,0.00,0.01,0.08,0.02,0.07,0.03,0.01,0.00,0.00,0.05,0.00",20,,
us,degenerative in the spine,,,,,,1300,25,1.53,0.09,16500000,Informational,"Image Pack, Video, Image, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview","0.00,0.05,0.52,1.00,0.00,0.66,0.66,0.01,0.24,0.52,0.52,0.03",90,,
us,good muscle relaxant,,,,,,1300,62,0.89,0.97,20400000,Informational,"AI Overview, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.05,0.04,0.02,1.00,0.00,0.44,0.66,0.05,0.16,0.44,0.02,0.03",20,,
us,hand pain on palm,,,,,,1300,0,1.55,0.10,271000000,Informational,"Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.36,0.04,0.01,0.02,1.00,0.54,0.81,0.01,0.04,0.54,0.54,0.02",,,
us,how to alleviate neck pain,,,,,,1300,62,0.35,0.57,1120000000,Informational,"Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Adwords Middle, AI Overview, Image, Discussions And Forums","0.36,0.65,0.43,0.20,0.16,0.13,0.10,0.16,1.00,0.16,0.16,0.16",20,,
us,leg bones hurt,,,,,,1300,51,1.99,0.12,277000000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links, Video","0.36,0.36,0.20,0.41,0.54,0.54,0.54,0.41,0.66,1.00,1.00,0.66",20,,
us,list of muscle relaxers,,,,,,1300,46,0.29,0.03,2480000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, AI Overview, Image Pack","0.62,0.62,0.81,1.00,0.62,0.62,0.62,1.00,0.62,0.81,0.62,0.62",20,,
us,lumbar spondylolysis,,,,,,1300,42,0.00,0.00,4760000,Informational,"Things To Know, AI Overview, Image Pack, Site Links, Video Carousel, People Also Ask, Related Searches, Video, Image","0.15,0.19,0.02,0.01,0.19,0.10,0.07,0.24,1.00,0.13,0.15,0.02",20,,
us,meaning of spondylolysis,,,,,,1000,28,0.42,0.05,162000,Informational,"Image Pack, Site Links, Video, Image, Video Carousel, Related Searches, AI Overview","0.00,0.00,0.80,1.00,0.01,0.66,0.80,0.00,0.00,0.00,0.00,0.80",20,,
us,median nerve pain,,,,,,1300,50,0.00,0.00,30700000,Informational,"Image Pack, Video Carousel, People Also Ask, Discussions And Forums, Video, Image, Related Searches, Things To Know, AI Overview","0.36,0.29,0.29,0.29,0.29,0.29,0.22,0.22,0.22,0.29,0.29,0.20",90,,
us,muscle relaxant tablets,,,,,,1300,62,0.70,0.89,482000000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Things To Know, AI Overview, Image Pack","0.13,0.29,0.05,0.08,0.07,0.07,0.07,0.08,0.08,0.19,0.04,0.01",20,,
us,natural pain treatments,,,,,,1300,71,0.00,0.00,671000000,Commercial,"Image, People Also Ask, Related Searches, Discussions And Forums, Local Pack, Site Links","0.00,0.00,0.36,0.66,0.54,0.79,1.00,1.00,1.00,0.36,0.16,0.20",20,,
us,natural remedy pain,,,,,,1300,68,0.54,1.00,286000000,Informational,"Site Links, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.07,0.04,1.00,0.02,0.02,0.04,0.00,0.01,0.16,0.53,0.44,0.44",20,,
us,natural treatment for pain,,,,,,1300,66,0.42,1.00,1190000000,Informational,"Discussions And Forums, AI Overview, Site Links, Image, People Also Ask, Related Searches","0.68,0.52,0.37,0.52,0.46,0.46,0.52,0.52,0.52,0.68,1.00,1.00",20,,
us,neck pain and back pain and shoulder pain,,,,,,1300,34,0.92,0.76,130000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel","0.68,0.11,1.00,0.84,0.84,0.68,0.84,0.05,0.37,0.68,0.68,0.84",90,,
us,nerve problems,,,,,,1300,81,1.63,0.15,221000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, See Results About, AI Overview","0.16,0.13,0.20,0.44,0.44,0.82,0.55,1.00,1.00,0.20,0.16,0.13",75,,
us,nerves in neck and shoulder,,,,,,1300,28,0.79,0.51,68600000,Informational,"Related Searches, AI Overview, Video, Image, Video Carousel, People Also Ask","1.00,0.62,0.55,0.62,0.62,0.55,1.00,0.81,0.81,0.81,0.62,0.81",90,,
us,occipital head pain,,,,,,1300,38,0.84,0.03,8420000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Video, Featured Snippet","0.24,0.13,1.00,0.29,0.18,0.18,0.16,0.10,0.24,0.05,0.08,0.02",80,,
us,opioid for pain relief,,,,,,1300,62,1.66,0.03,21400000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel","0.79,1.00,1.00,1.00,1.00,1.00,1.00,0.01,0.36,0.04,0.00,0.00",90,,
us,pain base skull behind ear,,,,,,1300,32,1.47,0.03,5820000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.36,0.36,0.36,0.41,0.36,0.41,0.36,0.36,0.36,1.00,1.00,1.00",20,,
us,pain in my right arm,,,,,,1300,50,0.99,0.11,903000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video","0.84,1.00,0.52,0.84,0.52,0.52,0.52,0.68,0.52,0.68,0.52,0.52",90,,
us,pain in one leg,,,,,,1600,50,0.45,0.04,1190000000,Informational,"Video, Image, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links","0.13,0.07,0.10,0.13,0.10,1.00,0.10,0.36,0.15,0.05,0.19,0.04",20,,
us,pain in right side of the neck and shoulder,,,,,,1300,11,0.81,0.18,1020000000,Informational,"People Also Ask, AI Overview, Image Pack, Image, Video Carousel, Related Searches, Discussions And Forums, Site Links, Video","0.08,0.02,0.01,0.00,0.81,0.43,0.54,0.01,0.20,0.43,0.43,0.54",20,,
us,pain inside upper arm,,,,,,1300,25,0.54,0.12,578000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video","0.24,0.10,0.05,0.03,0.28,0.07,0.04,0.10,0.02,0.01,1.00,0.02",90,,
us,pain killers for herniated disc,,,,,,1300,19,1.74,0.01,1340000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.02,0.07,0.13,0.13,1.00,0.65,0.81,0.01,0.16,0.07,0.04,0.22",20,,
us,pain of right arm,,,,,,1300,37,0.00,0.00,1130000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video","0.43,0.43,0.43,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,pain reliever for slipped disc,,,,,,1300,23,0.00,0.02,10100000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.00,0.00,0.13,1.00,0.81,0.44,0.35,0.01,0.16,0.04,0.02,0.02",20,,
us,popular muscle relaxers,,,,,,1300,0,0.30,0.02,2750000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Image","0.41,0.36,0.41,0.66,0.41,0.41,0.41,0.66,0.79,0.79,0.54,0.79",,,
us,prescription muscle relaxer,,,,,,1300,59,2.41,0.22,4950000,Informational,"Video, Image, Related Searches, AI Overview, Site Links","0.16,0.36,0.79,0.79,1.00,0.54,0.66,0.54,0.41,1.00,0.54,0.36",20,,
us,prolo injection therapy,,,,,,1300,29,1.05,0.09,25100,Informational,"Image, People Also Ask, Related Searches, Things To Know, AI Overview, Video","0.24,0.20,0.44,0.34,0.30,0.34,0.44,1.00,0.55,0.55,0.34,0.34",90,,
us,sharp pain in upper back,,,,,,1300,50,1.31,0.04,696000000,Informational,"Video, Featured Snippet, Image, People Also Ask, Related Searches, Discussions And Forums, Image Pack, Site Links","0.55,0.55,0.44,0.44,0.44,0.44,0.55,0.55,0.30,0.30,0.30,0.30",20,,
us,shoulder and neck pain on left side,,,,,,1300,24,0.74,0.28,517000000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack","0.66,0.66,0.54,0.41,0.54,0.41,0.54,0.54,0.41,0.36,0.41,0.54",20,,
us,side effects of nonsteroidal anti inflammatory drugs,,,,,,1300,57,0.67,0.03,4280000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask, Related Searches","0.00,0.00,0.00,1.00,1.00,0.66,0.66,0.01,0.20,0.52,0.00,0.52",20,,
us,sore right shoulder and neck,,,,,,1300,16,0.67,0.26,296000000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, Site Links, Video Carousel, Discussions And Forums, AI Overview","0.68,0.11,1.00,0.84,0.84,1.00,1.00,0.04,0.37,0.84,0.68,1.00",20,,
us,spinal cord stenosis lumbar,,,,,,1300,68,0.62,0.12,3920000,Informational,"Related Searches, Things To Know, AI Overview, Site Links, Video, Image, People Also Ask","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,1.00,1.00,0.00",20,,
us,tens stimulation unit,,,,,,1300,43,0.67,1.00,3120000,Informational,"Video Carousel, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask, Related Searches, Things To Know","0.01,0.01,0.04,1.00,0.35,0.05,0.05,0.04,0.02,0.02,0.05,0.12",20,,
us,things to avoid with lumbar radiculopathy,,,,,,1300,11,0.89,0.03,370000,Informational,"AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.84,0.84,0.84,0.68",90,,
us,top middle head pain,,,,,,1300,44,0.90,0.07,1000000000,Informational,"People Also Ask, AI Overview, Image Pack, Video, Video Carousel, Related Searches, Things To Know, Discussions And Forums, Image","0.24,0.24,0.27,0.36,0.44,0.52,0.44,1.00,0.03,0.03,0.00,0.44",90,,
us,types lower back surgery,,,,,,1300,38,1.27,0.32,498000000,Informational,"People Also Ask, Related Searches, Site Links, Video, Featured Snippet, Image","0.36,0.05,0.80,1.00,1.00,0.52,0.66,0.00,0.00,0.00,0.00,0.00",20,,
us,upper back muscle pain,,,,,,1300,27,0.81,0.13,991000000,Informational,"People Also Ask, Related Searches, Things To Know, AI Overview, Image Pack, Image, Video Carousel, Discussions And Forums, Video","0.66,1.00,0.79,0.66,0.36,0.41,0.41,0.41,0.41,0.36,0.41,0.41",90,,
us,upper back problem,,,,,,1300,46,0.58,0.09,986000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Image Pack, Video, Featured Snippet, Image","0.36,0.05,0.03,1.00,0.80,0.52,0.66,0.01,0.24,0.52,0.52,0.03",80,,
us,what causes pain in leg,,,,,,1300,48,0.07,0.24,553000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.68,0.68,0.52,0.84,0.84,0.84,1.00,1.00,0.46,0.68,0.37,0.25",90,,
us,what is a epidural,,,,,,1300,65,0.11,0.01,10800000,Informational,"Video, Image, People Also Ask, Related Searches, See Results About, AI Overview","0.36,0.24,0.24,0.27,0.36,0.52,0.27,0.36,0.27,0.36,0.36,0.44",90,,
us,what is muscle relaxants,,,,,,1300,62,0.24,0.03,4530000,Informational,"Video, Image, Related Searches, AI Overview","0.30,0.36,0.54,1.00,1.00,0.79,0.41,0.41,0.54,0.36,0.41,0.36",90,,
us,aching shoulder blade and neck,,,,,,1000,26,0.73,0.23,1570000,Informational,"Image Pack, Video Carousel, Discussions And Forums, Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.62,0.10,1.00,0.81,1.00,0.81,1.00,0.06,0.45,0.81,0.81,1.00",20,,
us,back neck shoulder joint pain,,,,,,1000,38,0.92,0.76,35300000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack","0.68,0.11,1.00,0.84,0.84,0.68,0.52,0.04,0.37,0.68,0.68,0.52",90,,
us,best muscle relaxant,,,,,,1000,50,0.89,0.97,19100000,Commercial,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.24,0.80,0.20,0.24,0.52,0.24,0.24,0.20,0.03,0.20,0.20,0.13",20,,
us,characteristics of tension headaches,,,,,,1000,69,0.57,0.20,1090000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.04,0.01,0.02,0.81,0.03,0.05,0.07,0.00,0.24,0.04,1.00,0.05",20,,
us,chiropractic techniques,,,,,,880,25,0.00,0.00,16100000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.16,0.20,0.20,0.24,0.20,0.24,0.20,0.27,0.36,0.36,0.44,0.44",20,,
us,cure for stiff neck,,,,,,1000,45,0.33,0.73,125000000,Informational,"Video, Image, Video Carousel, Related Searches, Discussions And Forums, AI Overview, Site Links","0.20,0.24,0.10,0.10,0.16,1.00,1.00,0.16,0.27,0.16,0.10,0.05",20,,
us,ddd treatment,,,,,,1000,38,1.59,0.17,12900000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack","0.02,0.04,0.01,0.05,1.00,0.05,0.05,0.03,0.02,0.03,0.02,0.03",75,,
us,define spondylolisthesis,,,,,,1000,70,0.25,0.10,430000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video","1.00,0.20,0.36,0.41,0.41,0.54,0.41,0.54,0.20,0.66,0.41,0.54",20,,
us,degenerative disc disease medication,,,,,,1000,36,0.00,0.00,8600000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.68,0.68,0.52,0.68,0.52,0.68,0.52,0.68,0.52,0.52,0.25,0.08",20,,
us,discomfort in right leg,,,,,,1000,41,0.61,0.09,202000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel","0.24,0.03,0.03,0.02,0.01,0.03,0.35,0.00,0.05,0.53,1.00,0.00",90,,
us,electrical nerve stimulator,,,,,,1000,50,0.92,0.93,7220000,Informational,"Site Links, Video, People Also Ask, AI Overview, Image, Video Carousel, Related Searches, Things To Know, Discussions And Forums","1.00,1.00,0.46,1.00,0.52,0.52,0.84,0.46,0.37,0.20,0.20,0.68",20,,
us,equina syndrome,,,,,,1000,62,0.02,0.04,5290000,Informational,"Things To Know, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches","0.31,0.31,0.31,0.31,0.37,0.68,0.84,1.00,0.84,0.31,0.37,0.46",75,,
us,feet legs hurt,,,,,,1000,18,0.80,0.57,73200000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.36,0.05,0.52,1.00,0.03,0.05,0.13,0.01,0.24,0.66,0.52,0.01",20,,
us,fractured vertebrae treatment,,,,,,1000,30,2.20,0.19,2910000,Informational,"Related Searches, AI Overview, Image Pack, Video, Image, People Also Ask","0.62,0.62,0.55,0.55,0.62,0.55,0.55,0.81,0.45,1.00,0.55,0.45",90,,
us,home remedies for back pain,,,,,,1000,45,0.00,0.00,284000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.36,0.36,0.27,0.27,0.24,0.24,0.24,0.27,0.36,0.36,0.36,0.20",20,,
us,how is osteoporosis diagnosed,,,,,,1000,65,1.67,0.17,29300000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links","0.37,0.52,0.68,0.46,0.52,0.52,0.46,0.46,0.37,0.52,0.84,0.68",20,,
us,how long does it take tramadol to work,,,,,,1000,55,0.00,0.00,7290000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.62,0.62,0.81,1.00,0.62,0.81,0.81,0.62,0.81,0.55,0.55,0.55",90,,
us,how to diagnose sciatica,,,,,,1000,72,0.72,0.15,8480000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel","0.62,0.55,0.45,0.62,1.00,0.62,0.55,0.62,0.45,0.62,1.00,0.62",90,,
